company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time,hour,is_business_hours,avg_resolution_by_hour,avg_resolution_by_day,peak_hour,customer_priority_score,customer_open_ticket_ratio,customer_segment,customer_importance,urgency_resolve_ratio,experience_adjusted_priority,submission_hour,is_peak_hour,routing_score
InsightlySoft,web_form,2025-07-02 06:01:37,3,3,2,Basic,1270.59,3,1,AM_15,"Integration,Security",52.72863216,31.16201125,Bug,Integration,0,0,0,0,48.2,6,0,54.673459715639815,54.19294294294294,1,0.04766849836295349,1.0,Low,0.04766849836295349,0.0,0.19067399345181396,6,0,0.09533699672590698
GlobalFinance Corp,web_form,2025-06-27 23:01:37,3,4,4,Enterprise,2749.77,19,1,AM_5,"Integration,Collaboration,Billing",40.21674369,30.09593263,Other,Collaboration,0,0,0,1,55.5,23,0,54.82280701754386,53.43489425981873,1,1.1031626305444704,1.0,Low,0.10316263054447038,0.017699115044247787,0.5158131527223518,23,0,0.2933048064496715
InsightlySoft,web_form,2025-06-17 18:01:37,3,3,1,Pro,7683.39,6,3,AM_0,"Analytics,Billing,Integration",35.70550566,35.77808624,Other,Billing,0,0,0,1,43.7,18,1,53.46582914572865,54.71074626865671,0,1.2882563719507734,3.0,Low,0.28825637195077347,0.022371364653243846,1.1530254878030939,18,0,0.6212554732080346
InsightlySoft,chat,2025-06-21 03:01:37,1,5,5,Basic,3093.07,23,2,AM_15,"Collaboration,Billing",50.3565552,31.31585735,Other,Collaboration,0,0,0,0,48.2,3,0,54.14031413612565,54.57093791281373,0,0.11604215540142812,2.0,Low,0.11604215540142812,0.0,0.6962529324085687,3,0,0.34812646620428433
GlobalFinance Corp,chat,2025-06-18 22:01:37,2,2,2,Pro,2588.35,40,0,AM_0,Security,37.9704773,42.39034024,Bug,Analytics,0,0,0,0,41.7,22,0,54.11608040201005,54.19294294294294,0,0.0971066652010095,0.0,Low,0.0971066652010095,0.0,0.29131999560302846,22,0,0.14565999780151423
GlobalFinance Corp,chat,2025-07-02 03:01:37,0,3,2,Pro,847.43,7,0,AM_19,"Integration,Collaboration",68.24642979,47.32018415,How-To,Billing,0,0,0,0,78.3,3,0,54.14031413612565,54.19294294294294,0,0.031792880132629465,0.0,Low,0.031792880132629465,0.0,0.12717152053051786,3,0,0.06358576026525893
InsightlySoft,email,2025-07-04 05:01:37,0,0,4,Pro,922.69,47,2,AM_15,"Analytics,Integration",55.7003461,54.50345706,Feature Request,Billing,0,0,0,0,57.3,5,0,54.353539823008845,53.43489425981873,1,0.034616396126613276,2.0,Low,0.034616396126613276,0.0,0.034616396126613276,5,0,0.017308198063306638
GlobalFinance Corp,chat,2025-06-24 20:01:37,1,3,1,Enterprise,1718.51,44,0,AM_3,"Billing,Collaboration,Security",48.08595098,32.4827074,How-To,Security,0,0,0,1,65.6,20,0,52.49414634146341,54.71074626865671,0,1.0644730330962144,0.0,Low,0.06447303309621452,0.015015015015015017,0.2578921323848581,20,0,0.15897609622245906
GlobalFinance Corp,email,2025-06-29 09:01:37,1,2,6,Enterprise,6657.28,47,1,AM_1,"Collaboration,Security,Billing",50.43820903,30.83397512,Other,Billing,0,0,0,1,66.0,9,1,53.0990243902439,54.45521472392638,0,1.2497599861337827,1.0,Low,0.24975998613378272,0.014925373134328358,0.7492799584013482,9,1,0.7044907254693308
GlobalFinance Corp,email,2025-06-16 11:01:37,2,2,0,Pro,2598.82,9,3,AM_13,"Analytics,Security",48.01941269,24.69595615,Bug,Analytics,0,0,0,0,61.2,11,1,55.90837696335078,54.49318181818182,1,0.09749946632321269,3.0,Low,0.09749946632321269,0.0,0.29249839896963803,11,1,0.446249199484819
InsightlySoft,chat,2025-07-08 02:01:37,1,4,1,Pro,2047.5,2,1,AM_5,"Integration,Analytics",58.94557587,39.06002166,How-To,Analytics,0,0,0,0,62.3,2,0,54.24957264957265,54.71074626865671,0,0.07681569223600632,1.0,Low,0.07681569223600632,0.0,0.3840784611800316,2,0,0.1920392305900158
InsightlySoft,chat,2025-07-07 20:01:37,1,4,0,Basic,2346.25,58,0,AM_19,Security,51.37194027,46.0748893,Bug,Analytics,0,0,1,1,57.5,20,0,52.49414634146341,54.49318181818182,0,1.0880238426904663,0.0,Low,1.0880238426904663,0.017094017094017096,5.4401192134523315,20,0,2.7542476409142
InsightlySoft,chat,2025-07-06 05:01:37,0,2,6,Basic,5383.37,52,1,AM_11,"Security,Analytics,Collaboration",41.5906299,25.83112,Other,Billing,2,0,0,0,43.9,5,0,54.353539823008845,54.45521472392638,1,0.20196693192310103,0.3333333333333333,Low,0.20196693192310103,0.0,0.6059007957693031,5,0,0.30295039788465156
GlobalFinance Corp,email,2025-07-03 15:01:37,0,3,3,Basic,3398.63,47,1,AM_4,"Billing,Integration",51.46327113,24.28051335,How-To,Integration,0,0,0,0,48.6,15,1,56.202551020408166,54.38695014662757,1,0.12750579541101742,1.0,Low,0.12750579541101742,0.0,0.5100231816440697,15,1,0.5550115908220348
InsightlySoft,web_form,2025-07-09 00:01:37,1,6,2,Basic,7869.4,50,1,AM_13,Security,45.73706695,59.11444499,Bug,Collaboration,0,1,0,1,46.9,0,0,53.43349056603773,54.19294294294294,0,3.2952348759374983,1.0,Medium,2.2952348759374983,0.020876826722338204,16.066644131562487,0,0,8.07507571922592
GlobalFinance Corp,chat,2025-06-29 10:01:37,1,0,6,Basic,2614.96,45,1,AM_4,"Collaboration,Billing,Analytics",44.06199853,25.56535652,Performance,Analytics,0,0,0,0,44.5,10,1,53.89094827586207,54.45521472392638,0,0.09810498782391555,1.0,Low,0.09810498782391555,0.0,0.09810498782391555,10,1,0.34905249391195775
InsightlySoft,chat,2025-06-26 07:01:37,1,2,3,Enterprise,654.57,48,4,AM_17,Collaboration,44.72300231,30.38111085,How-To,Security,1,0,0,1,62.1,7,0,55.015846994535515,54.38695014662757,1,1.024557385917911,2.0,Low,0.024557385917910946,0.01584786053882726,0.07367215775373284,7,0,0.06853179995452094
InsightlySoft,chat,2025-06-21 03:01:37,1,0,5,Pro,56.71,47,2,AM_15,"Security,Integration",46.43353005,17.91776589,Feature Request,Security,0,0,0,0,48.8,3,0,54.14031413612565,54.57093791281373,0,0.002127578953213147,2.0,Low,0.002127578953213147,0.0,0.002127578953213147,3,0,0.0010637894766065735
GlobalFinance Corp,email,2025-07-14 01:01:37,2,4,0,Basic,1144.28,11,2,AM_15,"Integration,Collaboration,Security",19.07637195,14.13514359,Bug,Billing,1,1,0,1,35.1,1,0,53.35205479452055,54.49318181818182,0,3.0429297486260403,1.0,Medium,2.0429297486260403,0.027700831024930747,10.214648743130201,1,0,5.1627260336149625
InsightlySoft,email,2025-07-11 22:01:37,4,1,4,Basic,194.37,3,0,AM_9,Integration,53.55575469,34.31330776,Other,Billing,0,0,1,1,52.6,22,0,54.11608040201005,53.43489425981873,0,1.007292144615342,0.0,Low,1.007292144615342,0.018656716417910446,2.014584289230684,22,0,1.044605577451163
GlobalFinance Corp,web_form,2025-07-09 05:01:37,2,1,2,Pro,1568.01,42,0,AM_10,"Billing,Integration",54.75253147,46.36582497,Other,Security,2,0,0,0,56.0,5,0,54.353539823008845,54.19294294294294,1,0.05882675144467901,0.0,Low,0.05882675144467901,0.0,0.11765350288935802,5,0,0.05882675144467901
GlobalFinance Corp,chat,2025-06-15 14:01:37,0,4,6,Basic,624.36,49,3,AM_4,Collaboration,37.53799814,35.88925661,How-To,Billing,1,0,0,0,27.3,14,1,53.275252525252526,54.45521472392638,0,0.023424002737227306,1.5,Low,0.023424002737227306,0.0,0.11712001368613653,14,1,0.35856000684306827
InsightlySoft,email,2025-06-26 20:01:37,5,1,3,Basic,1557.14,30,2,AM_3,Analytics,32.38375432,19.07253306,Other,Security,0,0,0,0,27.6,20,0,52.49414634146341,54.38695014662757,0,0.05841894359383389,2.0,Low,0.05841894359383389,0.0,0.11683788718766779,20,0,0.05841894359383389
GlobalFinance Corp,web_form,2025-07-01 22:01:37,0,2,1,Basic,1528.5,8,0,AM_19,"Billing,Security",62.50547284,35.46625578,Performance,Collaboration,1,0,0,1,63.3,22,0,54.11608040201005,54.71074626865671,0,1.0573444618230698,0.0,Low,0.057344461823069924,0.015552099533437015,0.17203338546920977,22,0,0.11712089180147892
InsightlySoft,chat,2025-06-17 16:01:37,0,1,1,Basic,970.01,37,2,AM_6,"Integration,Billing,Security",69.56311651,22.52997939,Feature Request,Integration,0,0,0,0,53.7,16,1,54.52608695652174,54.71074626865671,1,0.03639169212495653,2.0,Low,0.03639169212495653,0.0,0.07278338424991306,16,1,0.3363916921249565
InsightlySoft,email,2025-07-07 12:01:37,0,6,0,Pro,3173.73,21,4,AM_5,"Analytics,Security",47.14236288,27.60585244,How-To,Analytics,0,0,0,0,36.9,12,1,54.15106382978723,54.49318181818182,0,0.11906826223207831,4.0,Low,0.11906826223207831,0.0,0.8334778356245481,12,1,0.7167389178122741
GlobalFinance Corp,chat,2025-06-27 14:01:37,0,8,4,Basic,1704.48,8,3,AM_14,"Collaboration,Billing,Security",59.28032626,36.65101469,How-To,Collaboration,0,0,0,0,48.1,14,1,53.275252525252526,53.43489425981873,0,0.06394667208909795,3.0,Low,0.06394667208909795,0.0,0.5755200488018816,14,1,0.5877600244009408
InsightlySoft,chat,2025-07-10 17:01:37,2,4,3,Basic,6717.6,47,1,AM_14,Integration,46.45418509,34.74643741,Other,Billing,0,0,1,1,51.6,17,1,55.64358974358974,54.38695014662757,1,1.2520230008129896,1.0,Low,1.2520230008129896,0.019011406844106463,6.260115004064948,17,1,3.468080315720687
GlobalFinance Corp,email,2025-06-16 07:01:37,2,2,0,Basic,237.39,11,0,AM_16,Billing,50.06250821,37.90894896,Bug,Collaboration,0,0,0,0,43.9,7,0,55.015846994535515,54.49318181818182,1,0.008906118280784147,0.0,Low,0.008906118280784147,0.0,0.02671835484235244,7,0,0.01335917742117622
InsightlySoft,email,2025-07-08 08:01:37,2,1,1,Basic,1586.07,41,1,AM_9,"Security,Collaboration",43.98189852,44.41022916,Other,Integration,0,0,0,0,38.1,8,1,53.45117370892019,54.71074626865671,0,0.05950430524286327,1.0,Low,0.05950430524286327,0.0,0.11900861048572654,8,0,0.05950430524286327
InsightlySoft,email,2025-06-15 19:01:37,1,3,6,Pro,4487.65,57,2,AM_17,Collaboration,55.54778629,35.63841735,Bug,Security,0,0,0,0,52.9,19,0,54.95531914893617,54.45521472392638,1,0.16836236447517156,2.0,Low,0.16836236447517156,0.0,0.6734494579006862,19,0,0.3367247289503431
InsightlySoft,chat,2025-07-04 16:01:37,1,2,4,Pro,2046.83,58,1,AM_10,Security,51.18718324,29.80791761,Other,Security,0,0,0,0,36.6,16,1,54.52608695652174,53.43489425981873,1,0.07679055596553104,1.0,Low,0.07679055596553104,0.0,0.23037166789659314,16,1,0.41518583394829656
InsightlySoft,chat,2025-07-02 02:01:37,2,3,2,Pro,10151.36,57,0,AM_17,"Collaboration,Analytics,Integration",62.09931134,40.52073367,Bug,Security,0,0,0,1,62.6,2,0,54.24957264957265,54.19294294294294,0,1.3808467621669867,0.0,Low,0.38084676216698665,0.015723270440251572,1.5233870486679466,2,0,0.7931400652144764
InsightlySoft,web_form,2025-07-02 21:01:37,1,5,2,Pro,576.47,34,1,AM_1,"Analytics,Security",44.71944142,22.53150522,Bug,Billing,1,1,1,1,62.0,21,0,55.03842592592592,54.19294294294294,1,3.0216273221505694,0.5,Medium,3.0216273221505694,0.015873015873015872,18.129763932903415,21,0,9.09662799819774
GlobalFinance Corp,chat,2025-07-13 15:01:37,0,2,6,Basic,1139.5,39,0,AM_2,"Integration,Collaboration,Security",52.58444639,36.41400109,Performance,Integration,0,0,1,1,66.3,15,1,56.202551020408166,54.45521472392638,1,1.0427504182187688,0.0,Low,1.0427504182187688,0.01485884101040119,3.1282512546563064,15,1,1.8938433093489555
GlobalFinance Corp,email,2025-06-28 00:01:37,0,2,5,Basic,370.42,16,1,AM_5,"Billing,Analytics",56.04542046,46.33373149,Performance,Integration,0,0,0,0,59.7,0,0,53.43349056603773,54.57093791281373,0,0.013896981058882277,1.0,Low,0.013896981058882277,0.0,0.04169094317664683,0,0,0.020845471588323415
GlobalFinance Corp,chat,2025-06-29 18:01:37,1,7,6,Enterprise,849.99,7,1,AM_2,Collaboration,52.64564861,30.43512337,Performance,Billing,0,1,1,1,62.5,18,1,53.46582914572865,54.45521472392638,0,3.031888923195938,1.0,Medium,3.031888923195938,0.015748031496062992,24.255111385567503,18,0,12.159051755775877
GlobalFinance Corp,web_form,2025-07-12 06:01:37,1,5,5,Enterprise,3349.1,4,0,AM_6,Analytics,51.48508908,31.15078796,Other,Analytics,0,0,0,1,60.3,6,0,54.673459715639815,54.57093791281373,1,1.1256475872369274,0.0,Low,0.12564758723692737,0.016313213703099513,0.7538855234215642,6,0,0.40956918911698115
GlobalFinance Corp,web_form,2025-07-06 08:01:37,0,5,6,Basic,2002.12,32,1,AM_2,"Integration,Security",62.61061623,50.84175127,Feature Request,Security,0,0,0,0,71.2,8,1,53.45117370892019,54.45521472392638,0,0.07511317887157654,1.0,Low,0.07511317887157654,0.0,0.4506790732294592,8,0,0.2253395366147296
GlobalFinance Corp,email,2025-06-20 13:01:37,1,3,4,Enterprise,530.45,37,0,AM_14,"Collaboration,Analytics",37.68019648,37.82031641,Performance,Collaboration,0,0,0,1,55.4,13,1,55.283884297520665,53.43489425981873,1,1.0199007980203123,0.0,Low,0.01990079802031236,0.01773049645390071,0.07960319208124944,13,1,0.3752625889484261
InsightlySoft,email,2025-06-29 08:01:37,0,2,6,Enterprise,1931.33,46,1,AM_12,"Integration,Billing",53.96437341,36.82008019,How-To,Collaboration,0,1,0,1,63.8,8,1,53.45117370892019,54.45521472392638,0,3.072457363070167,1.0,Medium,2.072457363070167,0.0154320987654321,6.2173720892105,8,0,3.1395502421361146
InsightlySoft,web_form,2025-06-22 13:01:37,0,3,6,Enterprise,5639.83,22,1,AM_5,Integration,40.93794362,38.18107585,Feature Request,Collaboration,2,0,0,1,46.9,13,1,55.283884297520665,54.45521472392638,1,1.2115884959918903,0.3333333333333333,Low,0.21158849599189036,0.020876826722338204,0.8463539839675615,13,1,0.7649306454284571
GlobalFinance Corp,web_form,2025-07-08 10:01:37,2,4,1,Basic,1738.52,7,3,AM_1,"Integration,Collaboration,Billing",39.39549602,28.52560664,How-To,Analytics,1,0,0,0,41.7,10,1,53.89094827586207,54.71074626865671,0,0.06522374469652831,1.5,Low,0.06522374469652831,0.0,0.32611872348264154,10,1,0.4630593617413208
GlobalFinance Corp,web_form,2025-07-10 12:01:37,0,4,3,Enterprise,39.91,13,0,AM_1,Billing,44.28555587,45.20326282,Performance,Billing,0,0,0,1,68.3,12,1,54.15106382978723,54.38695014662757,0,1.001497296350251,0.0,Low,0.0014972963502510438,0.01443001443001443,0.007486481751255219,12,1,0.33260326973565646
InsightlySoft,email,2025-06-19 11:01:37,1,1,3,Pro,169.46,18,0,AM_18,Analytics,51.66366142,48.4522157,How-To,Billing,0,0,0,0,53.9,11,1,55.90837696335078,54.38695014662757,1,0.006357600589164167,0.0,Low,0.006357600589164167,0.0,0.012715201178328334,11,1,0.30635760058916417
InsightlySoft,web_form,2025-06-26 04:01:37,3,2,3,Basic,1729.4,42,2,AM_7,Billing,52.78481395,33.72149095,Other,Security,0,0,0,0,49.0,4,0,54.54949494949494,54.38695014662757,1,0.06488159128349175,2.0,Low,0.06488159128349175,0.0,0.19464477385047524,4,0,0.09732238692523762
InsightlySoft,web_form,2025-07-05 05:01:37,2,5,5,Pro,2698.63,34,1,AM_8,"Analytics,Collaboration",45.71160916,39.26444581,How-To,Analytics,0,0,0,0,46.7,5,0,54.353539823008845,54.57093791281373,1,0.10124402028759646,1.0,Low,0.10124402028759646,0.0,0.6074641217255787,5,0,0.30373206086278937
GlobalFinance Corp,email,2025-07-09 13:01:37,2,1,2,Basic,6528.73,13,2,AM_1,Integration,56.19451316,43.71238686,Feature Request,Collaboration,0,0,1,1,80.8,13,1,55.283884297520665,54.19294294294294,1,1.2449371987164746,2.0,Low,1.2449371987164746,0.012224938875305624,2.489874397432949,13,1,1.5693870764670859
GlobalFinance Corp,chat,2025-07-04 22:01:37,0,4,4,Basic,12045.74,34,1,AM_6,"Security,Collaboration,Analytics",56.97168281,44.0920358,Performance,Billing,0,0,0,1,70.9,22,0,54.11608040201005,53.43489425981873,0,1.4519178786788527,1.0,Low,0.45191787867885264,0.013908205841446452,2.259589393394263,22,0,1.1576111083800245
GlobalFinance Corp,chat,2025-07-08 00:01:37,1,4,1,Enterprise,11793.02,29,1,AM_16,"Collaboration,Billing",66.32290891,45.18068831,How-To,Analytics,2,0,0,1,72.5,0,0,53.43349056603773,54.71074626865671,0,1.4424366275228655,0.3333333333333333,Low,0.4424366275228656,0.013605442176870748,2.212183137614328,0,0,1.1333024531609055
InsightlySoft,web_form,2025-06-21 16:01:37,3,3,5,Enterprise,2448.62,47,0,AM_14,Analytics,43.93826312,24.18087261,How-To,Integration,0,1,0,1,50.9,16,1,54.52608695652174,54.57093791281373,1,3.0918644397181585,0.0,Medium,2.0918644397181585,0.01926782273603083,8.367457758872634,16,1,4.522264524908379
InsightlySoft,chat,2025-06-30 01:01:37,0,5,0,Enterprise,109.15,5,1,AM_3,Billing,40.53458882,41.42139513,How-To,Analytics,0,0,0,1,43.0,1,0,53.35205479452055,54.49318181818182,0,1.0040949610781735,1.0,Low,0.004094961078173426,0.022727272727272728,0.024569766469040556,1,0,0.05773942868906573
GlobalFinance Corp,chat,2025-07-11 22:01:37,0,3,4,Enterprise,720.42,54,0,AM_12,Analytics,49.14502855,48.25662568,How-To,Security,0,0,0,1,53.7,22,0,54.11608040201005,53.43489425981873,0,1.0270278686205927,0.0,Low,0.027027868620592758,0.018281535648994516,0.10811147448237103,22,0,0.09061880853917455
GlobalFinance Corp,chat,2025-07-07 13:01:37,3,6,0,Pro,1709.24,31,1,AM_2,Collaboration,34.14429958,40.7066812,Feature Request,Collaboration,0,0,1,1,40.9,13,1,55.283884297520665,54.49318181818182,1,1.0641252521599371,1.0,Low,1.0641252521599371,0.02386634844868735,7.44887676511956,13,1,4.072171079457155
InsightlySoft,chat,2025-06-18 05:01:37,3,2,2,Pro,6352.7,11,0,AM_11,"Collaboration,Integration",70.20445788,48.34660082,Bug,Billing,0,0,0,0,76.1,5,0,54.353539823008845,54.19294294294294,1,0.23833311260936624,0.0,Low,0.23833311260936624,0.0,0.7149993378280988,5,0,0.3574996689140494
InsightlySoft,web_form,2025-06-16 08:01:37,3,4,0,Enterprise,65.38,38,1,AM_2,"Integration,Collaboration",44.79665615,35.94932382,Other,Billing,0,0,0,1,44.9,8,1,53.45117370892019,54.49318181818182,0,1.0024528497965275,1.0,Low,0.002452849796527518,0.02178649237472767,0.01226424898263759,8,0,0.049705109240774134
InsightlySoft,chat,2025-06-21 11:01:37,2,4,5,Basic,2136.01,51,1,AM_18,"Security,Collaboration",40.05952337,39.05470637,Performance,Integration,1,0,1,1,64.3,11,1,55.90837696335078,54.57093791281373,1,1.080136306116255,0.5,Low,1.080136306116255,0.015313935681470138,5.400681530581275,11,1,3.030968636653578
InsightlySoft,chat,2025-07-03 21:01:37,3,4,3,Enterprise,3179.32,47,2,AM_8,"Analytics,Security",48.75312229,35.71823369,Bug,Integration,0,0,1,1,58.6,21,0,55.03842592592592,54.38695014662757,1,1.1192779812648497,2.0,Low,1.1192779812648497,0.016778523489932886,5.596389906324248,21,0,2.83175200014199
GlobalFinance Corp,email,2025-07-05 17:01:37,1,3,5,Pro,1020.0,4,1,AM_15,"Security,Billing",48.97901967,40.29088918,Other,Integration,0,1,0,1,60.6,17,1,55.64358974358974,54.57093791281373,1,3.0382671580369847,1.0,Medium,2.0382671580369847,0.016233766233766232,8.153068632147939,17,1,4.409001848541502
InsightlySoft,web_form,2025-07-09 14:01:37,0,0,2,Enterprise,1137.98,7,2,AM_17,Integration,50.41300309,42.35650974,How-To,Security,0,1,0,1,57.4,14,1,53.275252525252526,54.19294294294294,0,3.0426933926499293,2.0,Medium,2.0426933926499293,0.017123287671232876,2.0426933926499293,14,1,1.3555932716674304
InsightlySoft,email,2025-07-08 00:01:37,2,0,1,Pro,1475.16,23,1,AM_15,"Security,Analytics",52.60084302,26.52908627,Bug,Collaboration,0,0,0,0,56.0,0,0,53.43349056603773,54.71074626865671,0,0.055343314558665244,1.0,Low,0.055343314558665244,0.0,0.055343314558665244,0,0,0.027671657279332622
InsightlySoft,email,2025-07-06 09:01:37,0,3,6,Basic,963.07,31,0,AM_11,Security,38.37128444,36.59530574,Other,Integration,0,0,0,0,41.9,9,1,53.0990243902439,54.45521472392638,0,0.036131325383018616,0.0,Low,0.036131325383018616,0.0,0.14452530153207446,9,1,0.3722626507660372
GlobalFinance Corp,web_form,2025-06-25 20:01:37,3,1,2,Enterprise,1724.43,54,0,AM_6,"Collaboration,Integration,Billing",51.5378454,36.22166206,Other,Collaboration,0,0,0,1,45.7,20,0,52.49414634146341,54.19294294294294,0,1.0646951326801155,0.0,Low,0.06469513268011545,0.021413276231263382,0.1293902653602309,20,0,0.10752168514264221
GlobalFinance Corp,chat,2025-06-28 00:01:37,0,6,5,Pro,516.26,17,1,AM_18,"Collaboration,Security,Billing",45.18381414,31.64817154,Bug,Collaboration,0,0,0,0,36.6,0,0,53.43349056603773,54.57093791281373,0,0.01936843432173901,1.0,Low,0.01936843432173901,0.0,0.13557904025217307,0,0,0.06778952012608654
InsightlySoft,email,2025-06-25 12:01:37,1,4,2,Basic,666.93,10,1,AM_11,Collaboration,43.6320406,38.56175576,How-To,Integration,1,0,0,0,46.9,12,1,54.15106382978723,54.19294294294294,0,0.025021093832947348,0.5,Low,0.025021093832947348,0.0,0.12510546916473675,12,1,0.36255273458236836
InsightlySoft,web_form,2025-07-03 07:01:37,0,6,3,Basic,113.53,22,1,AM_10,Integration,57.18596605,28.97964729,How-To,Collaboration,0,0,0,0,61.4,7,0,55.015846994535515,54.38695014662757,1,0.004259284756802832,1.0,Low,0.004259284756802832,0.0,0.029814993297619823,7,0,0.014907496648809911
InsightlySoft,chat,2025-07-06 04:01:37,0,1,6,Pro,1589.59,30,1,AM_11,"Billing,Integration",32.05409144,28.92145453,Performance,Billing,0,1,0,1,46.5,4,0,54.54949494949494,54.45521472392638,1,3.0596363644549123,1.0,Medium,2.0596363644549123,0.021052631578947368,4.1192727289098245,4,0,2.101741627612807
GlobalFinance Corp,web_form,2025-07-13 02:01:37,0,5,6,Basic,3686.21,29,2,AM_18,"Analytics,Collaboration",55.25519812,30.8575583,Other,Collaboration,0,0,1,1,63.5,2,0,54.24957264957265,54.45521472392638,0,1.1382948829681507,2.0,Low,1.1382948829681507,0.015503875968992248,6.829769297808904,2,0,3.4458924008424368
GlobalFinance Corp,email,2025-07-03 09:01:37,0,4,3,Enterprise,2116.58,17,2,AM_16,"Analytics,Collaboration,Integration",65.89964581,26.06962605,Performance,Collaboration,0,0,0,1,75.5,9,1,53.0990243902439,54.38695014662757,0,1.079407354272472,2.0,Low,0.07940735427247192,0.013071895424836602,0.3970367713623596,9,1,0.524662176530853
GlobalFinance Corp,chat,2025-06-15 14:01:37,1,4,6,Basic,2269.27,43,2,AM_14,"Security,Collaboration,Billing",51.93924123,30.30410394,How-To,Billing,1,0,0,0,69.2,14,1,53.275252525252526,54.45521472392638,0,0.08513579776332213,1.0,Low,0.08513579776332213,0.0,0.42567898881661065,14,1,0.5128394944083053
InsightlySoft,chat,2025-07-10 21:01:37,2,2,3,Pro,1793.22,21,1,AM_9,Analytics,68.14677953,50.54623267,Other,Billing,0,0,1,1,91.3,21,0,55.03842592592592,54.38695014662757,1,1.0672759148383157,1.0,Low,1.0672759148383157,0.010834236186348862,3.2018277445149472,21,0,1.6225823446301713
GlobalFinance Corp,web_form,2025-07-13 00:01:37,2,2,6,Basic,2637.32,22,1,AM_3,"Integration,Analytics,Collaboration",55.37364072,27.10505015,Performance,Analytics,0,0,0,0,62.5,0,0,53.43349056603773,54.45521472392638,0,0.09894386395500084,1.0,Low,0.09894386395500084,0.0,0.2968315918650025,0,0,0.14841579593250126
InsightlySoft,chat,2025-06-25 09:01:37,3,4,2,Basic,782.83,48,0,AM_17,Collaboration,45.22038754,28.7755141,Performance,Analytics,0,0,0,0,38.2,9,1,53.0990243902439,54.19294294294294,0,0.029369293456953764,0.0,Low,0.029369293456953764,0.0,0.14684646728476883,9,1,0.3734232336423844
InsightlySoft,email,2025-06-28 23:01:37,0,3,5,Basic,697.75,39,0,AM_12,Billing,40.13169334,37.03743333,Performance,Integration,0,0,0,0,33.6,23,0,54.82280701754386,54.57093791281373,1,0.02617736227480997,0.0,Low,0.02617736227480997,0.0,0.10470944909923988,23,0,0.05235472454961994
InsightlySoft,email,2025-07-10 07:01:37,3,6,3,Pro,8540.1,40,1,AM_4,"Security,Billing,Collaboration",46.78211213,27.59154945,Other,Security,0,0,0,1,48.5,7,0,55.015846994535515,54.38695014662757,1,1.3203974081878962,1.0,Low,0.32039740818789625,0.020202020202020204,2.242781857315274,7,0,1.1617949690616773
GlobalFinance Corp,email,2025-07-01 02:01:37,2,2,1,Pro,1795.74,48,2,AM_19,Analytics,49.39265482,28.78270881,Feature Request,Collaboration,0,1,0,1,60.4,2,0,54.24957264957265,54.71074626865671,0,3.06737045722876,2.0,Medium,2.06737045722876,0.016286644951140065,6.20211137168628,2,0,3.1336289757454203
InsightlySoft,web_form,2025-07-12 01:01:37,4,5,5,Pro,5266.44,48,1,AM_19,Billing,45.14475848,26.29562446,Feature Request,Collaboration,0,0,0,0,35.5,1,0,53.35205479452055,54.57093791281373,0,0.19758008997284157,1.0,Low,0.19758008997284157,0.0,1.1854805398370494,1,0,0.5927402699185247
GlobalFinance Corp,chat,2025-06-29 13:01:37,4,2,6,Enterprise,7460.67,57,1,AM_3,Analytics,55.57490311,36.11864603,How-To,Security,1,0,0,1,81.8,13,1,55.283884297520665,54.45521472392638,1,1.279900625442933,0.5,Low,0.279900625442933,0.012077294685990338,0.8397018763287989,13,1,0.7440055275363802
GlobalFinance Corp,chat,2025-06-24 14:01:37,1,1,1,Pro,2862.63,22,0,AM_15,Integration,34.76379907,34.13065006,Other,Integration,0,0,0,0,40.6,14,1,53.275252525252526,54.71074626865671,0,0.10739677903079795,0.0,Low,0.10739677903079795,0.0,0.2147935580615959,14,1,0.40739677903079796
InsightlySoft,chat,2025-06-17 19:01:37,0,2,1,Pro,1064.86,27,4,AM_19,"Billing,Integration",37.0479248,39.58552078,Other,Collaboration,1,0,1,1,61.6,19,0,54.95531914893617,54.71074626865671,1,1.03995016265418,2.0,Low,1.03995016265418,0.01597444089456869,3.11985048796254,19,0,1.5918741257704074
InsightlySoft,email,2025-07-13 18:01:37,1,5,6,Basic,3416.46,23,0,AM_8,"Security,Billing,Collaboration",50.15941645,37.64730764,Bug,Analytics,1,0,0,0,61.7,18,1,53.46582914572865,54.45521472392638,0,0.12817472034023256,0.0,Low,0.12817472034023256,0.0,0.7690483220413953,18,0,0.38452416102069764
GlobalFinance Corp,chat,2025-06-22 06:01:37,1,3,6,Basic,1691.17,4,2,AM_6,"Analytics,Integration,Collaboration",41.63749402,45.27834612,Performance,Collaboration,1,0,0,0,33.9,6,0,54.673459715639815,54.45521472392638,1,0.06344732319353691,1.0,Low,0.06344732319353691,0.0,0.25378929277414763,6,0,0.12689464638707382
