id,timestamp,location,likes,retweets,sentiment_score,sentiment_label,post_text,device_type,hashtags,user_followers
84,2025-04-26 07:00:23,"Paris, France",49,101,0.88,Positive,Feeling super productive today! Crushing my to-do list.,Mobile,#Fitness,7077.0
85,2025-04-26 13:42:21,"Sydney, Australia",415,51,-0.12,Neutral,Any tips for staying focused when working from home?,,,3493.0
86,2025-04-26 14:20:22,"London, UK",83,130,0.97,Positive,Nature walks clear my mind like nothing else.,MOBILE,#MorningVibes,8533.0
87,2025-04-26 17:12:32,"Paris, France",295,71,-0.12,Neutral,Best workout session ever! Feeling strong. 💪 #Fitness,Desktop,#WorkLife,6089.0
88,2025-04-26 08:28:17,"New York, USA",55,150,0.6,Positive,Made a vision board today. Feeling super motivated!,MOBILE,#Foodie,9255.0
89,2025-04-26 12:49:54,"London, UK",109,191,-0.4,Negative,Sunsets are proof that endings can be beautiful too. 🌇,mobile,#Foodie,5587.0
90,2025-04-26 04:20:39,,349,55,-0.74,Negative,Is it Friday yet? Need the weekend desperately. 😩,Des ktop,,3537.0
91,2025-04-26 13:42:39,"São Paulo, Brazil",38,27,-0.29,Neutral,Finally booked my vacation! Counting down the days. ✈️,MOBILE,#Fitness,8350.0
92,2025-04-26 12:22:59,"Toronto, Canada",124,12,-0.87,Negative,Just got my promotion!! 🎉 Hard work pays off.,Mobile,#Rain,6208.0
93,2025-04-26 06:17:04,"Berlin, Germany",100,25,0.62,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",,,2110.0
94,2025-04-26 08:33:32,,222,81,-0.31,Negative,Couldn't resist buying new plants today. 🌱,,#Fitness,7505.0
95,2025-04-26 11:18:14,"Paris, France",382,87,-0.69,Negative,Couldn't resist buying new plants today. 🌱,Desktop,#CoffeeBreak,7601.0
96,2025-04-26 01:35:21,"London, UK",470,21,-0.03,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Tablet,#Fitness,1360.0
97,2025-04-26 01:59:27,"Tokyo, Japan",374,10,0.13,Neutral,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#Foodie,8231.0
98,2025-04-26 02:44:23,"São Paulo, Brazil",95,189,-0.73,Negative,Feeling super productive today! Crushing my to-do list.,Mobile,#Fitness,6924.0
99,2025-04-26 17:39:02,,485,9,0.01,Neutral,Reading an amazing book right now. Totally recommend!,Des ktop,#Traffic,6983.0
100,2025-04-26 08:04:48,"New York, USA",237,151,0.25,Neutral,Dogs make everything better. 🐶❤️,mobile,#Rain,461.0
1,2025-04-27 15:52:13,"São Paulo, Brazil",111,59,-0.02,Neutral,Feeling super productive today! Crushing my to-do list.,MOBILE,#WorkLife,9581.0
2,2025-04-27 06:14:25,"Paris, France",144,64,-0.08,Neutral,"Self-care Sunday: face masks, tea, and zero responsibilities.",,,7395.0
3,2025-04-27 08:20:15,"Sydney, Australia",478,56,0.43,Positive,Overthinking everything... need to chill. 🧘,Tablet,#Fitness,2913.0
4,2025-04-27 14:22:05,"Sydney, Australia",180,183,-0.27,Neutral,Feeling grateful for the little things today. 🌼,Des ktop,#Traffic,4820.0
5,2025-04-27 14:00:46,"New York, USA",277,140,-0.31,Negative,"Some days are tough, but we keep moving forward. 🙌",MOBILE,#Fitness,7569.0
6,2025-04-27 17:24:26,"Tokyo, Japan",17,114,0.98,Positive,Nature walks clear my mind like nothing else.,Tablet,,4773.0
7,2025-04-27 03:19:05,"Tokyo, Japan",400,142,-0.6,Negative,Celebrating small wins today. They matter too. 🎯,Tablet,#Foodie,3997.0
8,2025-04-27 02:07:42,"New York, USA",462,62,-0.75,Negative,Finally booked my vacation! Counting down the days. ✈️,Tablet,#TuesdayFeeling,4366.0
9,2025-04-27 06:43:46,"Tokyo, Japan",12,80,0.53,Positive,New blog post is up! Check it out and let me know your thoughts.,,#MorningVibes,5292.0
10,2025-04-27 17:48:15,"Paris, France",39,147,-0.97,Negative,"Some days are tough, but we keep moving forward. 🙌",MOBILE,#TuesdayFeeling,8945.0
11,2025-04-27 17:45:28,"Tokyo, Japan",468,81,-0.06,Neutral,Why does my cat wake me up at 5am every day? 😂,Tablet ,#Rain,508.0
12,2025-04-27 07:21:53,"Berlin, Germany",200,190,0.12,Neutral,"Some days are tough, but we keep moving forward. 🙌",Des ktop,#Traffic,2656.0
13,2025-04-27 00:04:41,,37,187,-0.28,Neutral,Best pizza I've ever had. Hands down. 🍕,MOBILE,,4942.0
14,2025-04-27 08:37:38,"Sydney, Australia",226,47,-0.19,Neutral,This weather makes me so happy! ☀️,Tablet,,7343.0
15,2025-04-27 06:09:56,"London, UK",438,38,-0.09,Neutral,"Life’s short, eat the cake. 🎂",Des ktop,#MorningVibes,2384.0
16,2025-04-27 12:20:33,,344,61,0.81,Positive,Is it Friday yet? Need the weekend desperately. 😩,Tablet ,#MorningVibes,6680.0
17,2025-04-27 11:14:29,"São Paulo, Brazil",364,80,0.64,Positive,Late night thoughts: How amazing is the universe?,MOBILE,#Rain,5447.0
18,2025-04-27 01:00:06,"São Paulo, Brazil",389,76,0.16,Neutral,Met an inspiring entrepreneur today. Great conversation!,,#CoffeeBreak,4653.0
19,2025-04-27 03:33:46,"New York, USA",345,13,0.29,Neutral,Huge thanks to everyone who made today unforgettable!,,#TuesdayFeeling,1531.0
20,2025-04-27 17:45:52,,131,38,0.86,Positive,When life gives you lemons... make margaritas. 🍋🍹,mobile,#TuesdayFeeling,5306.0
21,2025-04-27 10:58:49,,332,159,-0.44,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,MOBILE,#WorkLife,2523.0
22,2025-04-27 13:02:01,"Toronto, Canada",190,165,0.71,Positive,Made a vision board today. Feeling super motivated!,Desktop,#Traffic,299.0
23,2025-04-27 05:10:54,"Paris, France",52,194,-0.56,Negative,Yoga in the park this morning was so refreshing. 🧘‍♀️,Tablet ,#TuesdayFeeling,9291.0
24,2025-04-27 01:35:40,"São Paulo, Brazil",236,149,0.21,Neutral,"Life’s short, eat the cake. 🎂",Des ktop,#WorkLife,7349.0
25,2025-04-27 05:15:15,"Tokyo, Japan",421,199,0.12,Neutral,"Life’s short, eat the cake. 🎂",Desktop,#WorkLife,2386.0
26,2025-04-27 15:12:36,"London, UK",317,184,0.57,Positive,"Some days are tough, but we keep moving forward. 🙌",mobile,#Fitness,7876.0
27,2025-04-27 17:59:34,,31,98,0.88,Positive,Miss traveling so much. Dreaming of new adventures.,Desktop,,6256.0
28,2025-04-27 01:36:36,"New York, USA",255,186,-0.33,Negative,Learning a new language is so challenging yet rewarding!,Tablet ,#WorkLife,2965.0
29,2025-04-27 10:07:05,"Berlin, Germany",314,30,0.15,Neutral,Celebrating small wins today. They matter too. 🎯,Tablet,#CoffeeBreak,3147.0
30,2025-04-27 15:09:04,"Toronto, Canada",324,189,0.98,Positive,Dogs make everything better. 🐶❤️,,#TuesdayFeeling,791.0
31,2025-04-27 14:58:42,"Sydney, Australia",126,168,-0.49,Negative,Met an inspiring entrepreneur today. Great conversation!,Tablet ,#TuesdayFeeling,9263.0
32,2025-04-27 13:28:07,"Berlin, Germany",212,83,-0.5,Negative,Feeling grateful for the little things today. 🌼,Mobile,#MorningVibes,2623.0
33,2025-04-27 04:46:54,"Sydney, Australia",405,131,-1.0,Negative,Just finished my first marathon! 🏃‍♂️🏅,Des ktop,#Rain,4813.0
34,2025-04-27 07:35:38,"Tokyo, Japan",126,169,0.59,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",mobile,#MorningVibes,2055.0
35,2025-04-27 13:55:16,"Sydney, Australia",275,80,-0.7,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,,6027.0
36,2025-04-27 10:34:40,"Berlin, Germany",480,128,-0.3,Neutral,Overthinking everything... need to chill. 🧘,Desktop,#Fitness,7899.0
37,2025-04-27 17:44:09,"London, UK",272,151,-0.03,Neutral,Made a vision board today. Feeling super motivated!,,,387.0
38,2025-04-27 15:23:16,"Sydney, Australia",497,108,0.89,Positive,Late night coding sessions are both a curse and a blessing. 💻,Mobile,#Foodie,5337.0
39,2025-04-27 08:23:34,"Tokyo, Japan",327,7,0.85,Positive,Yoga in the park this morning was so refreshing. 🧘‍♀️,Tablet,#MorningVibes,4567.0
40,2025-04-27 06:34:29,"Toronto, Canada",110,186,0.18,Neutral,Just finished my first marathon! 🏃‍♂️🏅,MOBILE,#MorningVibes,4849.0
41,2025-04-27 05:18:34,,228,155,0.52,Positive,Just finished my first marathon! 🏃‍♂️🏅,Desktop,,3275.0
42,2025-04-27 13:57:09,"Tokyo, Japan",271,118,-0.03,Neutral,This weather makes me so happy! ☀️,Desktop,,2838.0
43,2025-04-27 09:53:52,"Paris, France",209,144,0.41,Positive,Finally booked my vacation! Counting down the days. ✈️,Tablet ,#Fitness,6039.0
44,2025-04-27 01:44:40,,12,95,-0.25,Neutral,Met an inspiring entrepreneur today. Great conversation!,MOBILE,#Foodie,311.0
45,2025-04-27 02:29:35,,237,93,-0.05,Neutral,Dogs make everything better. 🐶❤️,MOBILE,#TuesdayFeeling,6850.0
46,2025-04-27 06:11:42,"Tokyo, Japan",170,93,-0.59,Negative,Trying out a new recipe tonight. Hope it turns out good!,mobile,#Foodie,8347.0
47,2025-04-27 04:01:30,"São Paulo, Brazil",54,80,0.02,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,,,9129.0
48,2025-04-27 12:47:03,"London, UK",115,142,0.82,Positive,Learning a new language is so challenging yet rewarding!,Des ktop,#Rain,2009.0
49,2025-04-27 14:54:23,"Tokyo, Japan",201,107,0.0,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,Des ktop,#Traffic,5204.0
50,2025-04-27 12:34:48,"Paris, France",470,127,-0.93,Negative,Reading an amazing book right now. Totally recommend!,Des ktop,,8670.0
51,2025-04-27 13:54:02,"Paris, France",416,56,-0.12,Neutral,Family BBQ today! Love days like this. 🍔🌭,Tablet ,#MorningVibes,2043.0
52,2025-04-27 04:02:52,"Tokyo, Japan",181,110,-0.68,Negative,Any tips for staying focused when working from home?,Tablet,#CoffeeBreak,5136.0
53,2025-04-27 02:16:54,"São Paulo, Brazil",226,74,-0.1,Neutral,Reading an amazing book right now. Totally recommend!,Desktop,#WorkLife,1930.0
54,2025-04-27 01:24:54,"New York, USA",264,31,-0.9,Negative,Trying out bullet journaling — loving it so far!,Desktop,#MorningVibes,3317.0
55,2025-04-27 01:57:45,"New York, USA",480,184,-0.62,Negative,"Sometimes you win, sometimes you learn. 💬",,,1071.0
56,2025-04-27 08:32:21,"London, UK",154,189,0.39,Positive,Woke up to the sound of rain. So peaceful. 🌧️,Mobile,#Rain,5042.0
57,2025-04-27 12:09:10,"New York, USA",106,41,-0.22,Neutral,This weather makes me so happy! ☀️,Desktop,#Rain,9959.0
58,2025-04-27 03:44:21,"São Paulo, Brazil",138,102,-0.75,Negative,Family BBQ today! Love days like this. 🍔🌭,MOBILE,#MorningVibes,1587.0
59,2025-04-27 02:38:59,"Sydney, Australia",272,159,0.11,Neutral,Met an inspiring entrepreneur today. Great conversation!,MOBILE,#Traffic,2730.0
60,2025-04-27 15:34:02,,212,84,0.67,Positive,"Life’s short, eat the cake. 🎂",mobile,,9442.0
61,2025-04-27 01:14:38,"London, UK",55,133,-0.27,Neutral,Met an inspiring entrepreneur today. Great conversation!,Mobile,,3655.0
62,2025-04-27 13:01:51,"São Paulo, Brazil",101,164,0.5,Positive,Dogs make everything better. 🐶❤️,Tablet,,170.0
63,2025-04-27 17:43:24,"London, UK",498,53,-0.82,Negative,New blog post is up! Check it out and let me know your thoughts.,,#TuesdayFeeling,6104.0
64,2025-04-27 12:42:32,"Tokyo, Japan",432,114,-0.31,Negative,Late night thoughts: How amazing is the universe?,Desktop,#Foodie,5913.0
65,2025-04-27 17:51:50,"Toronto, Canada",304,148,0.92,Positive,Sending positive vibes to everyone today. ✨,mobile,,3828.0
66,2025-04-27 07:25:11,"London, UK",62,103,0.87,Positive,This weather makes me so happy! ☀️,MOBILE,#Rain,7733.0
67,2025-04-27 02:00:29,,155,16,0.31,Positive,Reading an amazing book right now. Totally recommend!,Des ktop,#Traffic,4823.0
68,2025-04-27 10:08:32,"New York, USA",183,27,0.7,Positive,Huge thanks to everyone who made today unforgettable!,MOBILE,#TuesdayFeeling,1995.0
69,2025-04-27 07:00:17,"Sydney, Australia",118,36,0.77,Positive,Catching up with old friends always feels like no time passed.,Tablet ,,7373.0
70,2025-04-27 04:06:42,,67,176,-0.44,Negative,Learning a new language is so challenging yet rewarding!,Tablet ,#WorkLife,3193.0
71,2025-04-27 15:35:49,"London, UK",57,12,-0.98,Negative,Trying out bullet journaling — loving it so far!,MOBILE,#Foodie,309.0
72,2025-04-27 12:16:21,"Berlin, Germany",287,104,-0.31,Negative,Couldn't resist buying new plants today. 🌱,Desktop,#WorkLife,7277.0
73,2025-04-27 09:30:53,"London, UK",187,82,-0.38,Negative,Is it Friday yet? Need the weekend desperately. 😩,Tablet,#WorkLife,6663.0
74,2025-04-27 12:39:09,"London, UK",354,103,-0.37,Negative,Proud of myself for stepping out of my comfort zone today.,Tablet,#Rain,6059.0
75,2025-04-27 17:45:11,"São Paulo, Brazil",283,128,-0.82,Negative,Miss traveling so much. Dreaming of new adventures.,mobile,,6723.0
76,2025-04-27 02:14:05,"São Paulo, Brazil",303,39,0.08,Neutral,Sending positive vibes to everyone today. ✨,Des ktop,#Fitness,9634.0
77,2025-04-27 10:48:25,"Sydney, Australia",459,199,0.88,Positive,This weather makes me so happy! ☀️,Desktop,#Traffic,7895.0
78,2025-04-27 12:08:11,"Toronto, Canada",369,131,-0.6,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",,#Fitness,2514.0
79,2025-04-27 13:58:51,"Berlin, Germany",410,136,-0.52,Negative,Trying out a new recipe tonight. Hope it turns out good!,Desktop,#Fitness,8117.0
80,2025-04-27 09:03:09,"São Paulo, Brazil",183,75,-0.45,Negative,Just finished my first marathon! 🏃‍♂️🏅,Tablet,#MorningVibes,1731.0
81,2025-04-27 13:25:52,"New York, USA",374,141,-0.1,Neutral,Rainy days make me want to stay in bed all day. ☔,Des ktop,,538.0
82,2025-04-27 17:41:45,"Tokyo, Japan",289,66,-0.51,Negative,Concert tonight! So pumped to see my favorite band live!,MOBILE,#Foodie,5060.0
83,2025-04-27 11:19:21,"London, UK",117,72,0.5,Positive,This weather makes me so happy! ☀️,Desktop,,8618.0
84,2025-04-27 13:58:23,"Berlin, Germany",447,103,0.16,Neutral,Catching up with old friends always feels like no time passed.,mobile,#Fitness,8257.0
85,2025-04-27 08:55:29,,322,151,0.63,Positive,Woke up to the sound of rain. So peaceful. 🌧️,,#Traffic,8956.0
86,2025-04-27 09:57:03,"New York, USA",441,26,-0.89,Negative,This weather makes me so happy! ☀️,Mobile,#WorkLife,2051.0
87,2025-04-27 06:59:01,"Berlin, Germany",270,162,-0.58,Negative,Finally booked my vacation! Counting down the days. ✈️,Desktop,#TuesdayFeeling,7631.0
88,2025-04-27 00:39:18,"New York, USA",180,43,-0.18,Neutral,Family BBQ today! Love days like this. 🍔🌭,,,5065.0
89,2025-04-27 16:06:19,"Tokyo, Japan",161,94,-0.29,Neutral,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,#Foodie,5219.0
90,2025-04-27 13:01:45,"Toronto, Canada",139,131,-0.37,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,,8137.0
91,2025-04-27 12:00:58,,182,111,-0.46,Negative,Couldn't resist buying new plants today. 🌱,,,7797.0
92,2025-04-27 08:39:49,,88,65,-0.63,Negative,Late night coding sessions are both a curse and a blessing. 💻,,#MorningVibes,6512.0
93,2025-04-27 04:47:41,"Berlin, Germany",377,148,-0.14,Neutral,Met an inspiring entrepreneur today. Great conversation!,Desktop,,5879.0
94,2025-04-27 13:57:11,"Sydney, Australia",432,115,-0.76,Negative,Finally booked my vacation! Counting down the days. ✈️,Mobile,#MorningVibes,9774.0
95,2025-04-27 00:49:16,"Tokyo, Japan",445,115,-0.42,Negative,Made a vision board today. Feeling super motivated!,MOBILE,,540.0
96,2025-04-27 13:55:47,"Paris, France",142,109,0.19,Neutral,Concert tonight! So pumped to see my favorite band live!,Desktop,#WorkLife,5754.0
97,2025-04-27 06:30:20,"Toronto, Canada",301,24,-0.67,Negative,Yoga in the park this morning was so refreshing. 🧘‍♀️,Mobile,,4101.0
98,2025-04-27 04:30:27,"São Paulo, Brazil",376,121,0.09,Neutral,Brainstorming ideas for my next big project!,Tablet ,,1491.0
99,2025-04-27 16:34:23,"London, UK",112,106,-0.31,Negative,This new app I'm using is a game changer!,Desktop,#Traffic,2881.0
100,2025-04-27 00:21:31,,302,195,0.16,Neutral,Finally booked my vacation! Counting down the days. ✈️,Mobile,#TuesdayFeeling,7021.0
1,2025-04-28 10:20:27,,148,103,0.31,Positive,Learning a new language is so challenging yet rewarding!,Tablet ,#MorningVibes,7795.0
2,2025-04-28 10:42:14,"New York, USA",450,39,-0.2,Neutral,Finally booked my vacation! Counting down the days. ✈️,Desktop,,6494.0
3,2025-04-28 05:52:10,"London, UK",344,179,-0.98,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,,3473.0
4,2025-04-28 06:06:57,"Berlin, Germany",202,60,0.56,Positive,Best pizza I've ever had. Hands down. 🍕,MOBILE,#Foodie,5007.0
5,2025-04-28 06:36:51,"Toronto, Canada",377,180,-0.07,Neutral,"Monday motivation: Start where you are, use what you have.",Des ktop,,1334.0
6,2025-04-28 15:17:55,,55,186,0.96,Positive,New blog post is up! Check it out and let me know your thoughts.,Tablet ,#Fitness,878.0
7,2025-04-28 05:24:45,"Toronto, Canada",348,196,-0.87,Negative,Feeling grateful for the little things today. 🌼,Desktop,,1652.0
8,2025-04-28 10:46:28,"Paris, France",239,1,0.48,Positive,Just got my promotion!! 🎉 Hard work pays off.,Desktop,,8800.0
9,2025-04-28 08:39:07,"Toronto, Canada",187,50,0.32,Positive,New blog post is up! Check it out and let me know your thoughts.,MOBILE,#Rain,5045.0
10,2025-04-28 09:11:12,"Sydney, Australia",475,107,-0.79,Negative,Sending positive vibes to everyone today. ✨,,#Traffic,3378.0
11,2025-04-28 07:32:32,"Toronto, Canada",89,122,0.5,Positive,Woke up to the sound of rain. So peaceful. 🌧️,,#TuesdayFeeling,9071.0
12,2025-04-28 03:17:15,"New York, USA",447,188,-0.51,Negative,Just finished my first marathon! 🏃‍♂️🏅,,#Foodie,9551.0
13,2025-04-28 09:05:15,"São Paulo, Brazil",219,121,0.59,Positive,"Sometimes you win, sometimes you learn. 💬",Des ktop,#Fitness,8828.0
14,2025-04-28 14:43:34,"Toronto, Canada",102,185,-0.14,Neutral,Overthinking everything... need to chill. 🧘,Mobile,,3387.0
15,2025-04-28 06:37:53,"Berlin, Germany",494,161,-0.9,Negative,"Some days are tough, but we keep moving forward. 🙌",mobile,#Foodie,5019.0
16,2025-04-28 15:22:00,"Toronto, Canada",51,88,0.38,Positive,Learning a new language is so challenging yet rewarding!,MOBILE,#Rain,3435.0
17,2025-04-28 15:24:01,"Toronto, Canada",438,21,-0.55,Negative,Just got my promotion!! 🎉 Hard work pays off.,Tablet ,,2731.0
18,2025-04-28 04:40:06,"São Paulo, Brazil",110,128,-0.49,Negative,When life gives you lemons... make margaritas. 🍋🍹,mobile,#Rain,2556.0
19,2025-04-28 03:29:37,"New York, USA",190,181,0.8,Positive,Any Netflix recommendations for tonight? 📺,Tablet ,#TuesdayFeeling,8052.0
20,2025-04-28 10:11:28,"Toronto, Canada",334,21,-0.05,Neutral,Sending positive vibes to everyone today. ✨,Mobile,#CoffeeBreak,2710.0
21,2025-04-28 04:57:52,"Tokyo, Japan",492,7,-0.68,Negative,Coffee is life. Don't talk to me before my second cup. ☕,Tablet ,#Fitness,9122.0
22,2025-04-28 03:12:13,"New York, USA",272,16,0.11,Neutral,"Life’s short, eat the cake. 🎂",Des ktop,#MorningVibes,1006.0
23,2025-04-28 15:38:53,"London, UK",140,144,0.67,Positive,Finally booked my vacation! Counting down the days. ✈️,Tablet ,#Rain,6768.0
24,2025-04-28 16:19:30,"Paris, France",495,77,0.83,Positive,"Sometimes you win, sometimes you learn. 💬",Desktop,#WorkLife,2402.0
25,2025-04-28 04:17:49,"London, UK",162,109,-0.63,Negative,Overthinking everything... need to chill. 🧘,,#Rain,8651.0
26,2025-04-28 12:05:30,,71,188,0.15,Neutral,Woke up to the sound of rain. So peaceful. 🌧️,Des ktop,#Rain,4000.0
27,2025-04-28 10:55:09,"London, UK",282,12,-0.08,Neutral,Finally booked my vacation! Counting down the days. ✈️,MOBILE,,6488.0
28,2025-04-28 14:40:11,"São Paulo, Brazil",244,162,-0.97,Negative,Sending positive vibes to everyone today. ✨,mobile,#Foodie,1850.0
29,2025-04-28 03:11:18,"São Paulo, Brazil",196,57,0.37,Positive,Just got my promotion!! 🎉 Hard work pays off.,Des ktop,#WorkLife,4266.0
30,2025-04-28 15:42:31,"New York, USA",216,161,-0.93,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",,#Traffic,1950.0
31,2025-04-28 05:45:41,,4,19,-0.5,Negative,Sending positive vibes to everyone today. ✨,Des ktop,,4136.0
32,2025-04-28 17:32:11,"Sydney, Australia",58,191,0.24,Neutral,"Some days are tough, but we keep moving forward. 🙌",MOBILE,#TuesdayFeeling,6125.0
33,2025-04-28 14:57:09,"Sydney, Australia",387,16,0.86,Positive,Coffee is life. Don't talk to me before my second cup. ☕,Mobile,,995.0
34,2025-04-28 12:34:24,"São Paulo, Brazil",461,12,-0.55,Negative,Woke up to the sound of rain. So peaceful. 🌧️,,#WorkLife,5167.0
35,2025-04-28 11:37:54,"Paris, France",43,118,0.02,Neutral,Couldn't resist buying new plants today. 🌱,Desktop,,3972.0
36,2025-04-28 15:36:46,"Berlin, Germany",62,162,-0.85,Negative,Concert tonight! So pumped to see my favorite band live!,Mobile,#WorkLife,4286.0
37,2025-04-28 05:28:39,"London, UK",402,147,0.1,Neutral,This weather makes me so happy! ☀️,mobile,#Fitness,3546.0
38,2025-04-28 15:38:42,"Tokyo, Japan",415,121,0.67,Positive,Late night thoughts: How amazing is the universe?,MOBILE,,6756.0
39,2025-04-28 14:22:08,"New York, USA",359,151,0.22,Neutral,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#TuesdayFeeling,7818.0
40,2025-04-28 13:24:56,"Toronto, Canada",144,70,-0.49,Negative,Miss traveling so much. Dreaming of new adventures.,Desktop,#Rain,2727.0
41,2025-04-28 12:42:55,"Sydney, Australia",64,98,-0.29,Neutral,Best pizza I've ever had. Hands down. 🍕,Desktop,#Traffic,6995.0
42,2025-04-28 10:57:40,,140,197,0.35,Positive,Proud of myself for stepping out of my comfort zone today.,MOBILE,#TuesdayFeeling,548.0
43,2025-04-28 13:52:16,"New York, USA",397,164,-0.86,Negative,Brainstorming ideas for my next big project!,Tablet,,7364.0
44,2025-04-28 14:24:00,"Tokyo, Japan",238,67,0.11,Neutral,Can't believe how beautiful the sunrise was today! 🌅,Desktop,#CoffeeBreak,5106.0
45,2025-04-28 05:42:40,"London, UK",207,143,-0.92,Negative,Is it Friday yet? Need the weekend desperately. 😩,Tablet,#CoffeeBreak,8560.0
46,2025-04-28 12:59:24,"Tokyo, Japan",428,89,-0.66,Negative,When did it get so cold?! 🥶 Time for sweaters!,Desktop,#Traffic,7497.0
47,2025-04-28 08:42:30,"Tokyo, Japan",236,193,0.11,Neutral,Woke up to the sound of rain. So peaceful. 🌧️,Tablet,,9816.0
48,2025-04-28 15:03:03,"Paris, France",245,135,0.0,Neutral,Dogs make everything better. 🐶❤️,mobile,#Rain,6891.0
49,2025-04-28 06:41:31,"Tokyo, Japan",170,158,0.92,Positive,When life gives you lemons... make margaritas. 🍋🍹,Desktop,,3777.0
50,2025-04-28 00:22:38,"New York, USA",44,193,0.77,Positive,Sunsets are proof that endings can be beautiful too. 🌇,mobile,#Rain,7676.0
51,2025-04-28 03:36:33,"Sydney, Australia",363,114,-0.24,Neutral,Any tips for staying focused when working from home?,Tablet,#MorningVibes,6670.0
52,2025-04-28 11:15:01,"Toronto, Canada",124,56,-0.43,Negative,When did it get so cold?! 🥶 Time for sweaters!,Tablet ,#Foodie,1559.0
53,2025-04-28 17:26:25,"Paris, France",285,145,-0.91,Negative,Late night coding sessions are both a curse and a blessing. 💻,Desktop,#MorningVibes,8715.0
54,2025-04-28 07:55:18,"Berlin, Germany",372,166,0.46,Positive,Couldn't resist buying new plants today. 🌱,Des ktop,#Rain,3777.0
55,2025-04-28 12:59:24,"São Paulo, Brazil",170,125,-0.71,Negative,"Monday motivation: Start where you are, use what you have.",Tablet ,#Fitness,8196.0
56,2025-04-28 06:57:19,"Tokyo, Japan",452,93,0.08,Neutral,Sending positive vibes to everyone today. ✨,mobile,,3631.0
57,2025-04-28 15:00:07,"Sydney, Australia",121,107,-0.24,Neutral,"Life’s short, eat the cake. 🎂",mobile,#WorkLife,3055.0
58,2025-04-28 07:26:13,"Tokyo, Japan",406,5,-0.5,Negative,Coffee is life. Don't talk to me before my second cup. ☕,Tablet ,#Fitness,3958.0
59,2025-04-28 11:14:40,"Berlin, Germany",145,14,-0.03,Neutral,Any Netflix recommendations for tonight? 📺,MOBILE,,7606.0
60,2025-04-28 01:33:38,"New York, USA",95,5,-0.35,Negative,Trying out bullet journaling — loving it so far!,Tablet,#Traffic,6613.0
61,2025-04-28 12:30:13,"São Paulo, Brazil",378,190,-0.46,Negative,Celebrating small wins today. They matter too. 🎯,Desktop,#WorkLife,9884.0
62,2025-04-28 04:39:52,"London, UK",138,42,0.96,Positive,Trying out a new recipe tonight. Hope it turns out good!,,#MorningVibes,953.0
63,2025-04-28 06:03:34,"São Paulo, Brazil",387,190,-0.21,Neutral,Trying out bullet journaling — loving it so far!,MOBILE,,9901.0
64,2025-04-28 12:55:02,"New York, USA",296,132,0.71,Positive,Can't believe how beautiful the sunrise was today! 🌅,Tablet ,,6341.0
65,2025-04-28 05:30:25,"Toronto, Canada",453,34,0.89,Positive,"Sometimes you win, sometimes you learn. 💬",MOBILE,#Foodie,9267.0
66,2025-04-28 00:44:55,"Tokyo, Japan",467,149,0.57,Positive,Woke up to the sound of rain. So peaceful. 🌧️,Tablet,,8174.0
67,2025-04-28 16:56:09,"Paris, France",266,2,1.0,Positive,Catching up with old friends always feels like no time passed.,Tablet,#Rain,5298.0
68,2025-04-28 12:55:47,,75,86,-0.08,Neutral,Sending positive vibes to everyone today. ✨,Tablet,#Fitness,2014.0
69,2025-04-28 05:42:10,"New York, USA",17,112,-0.39,Negative,Reading an amazing book right now. Totally recommend!,Des ktop,#Fitness,6007.0
70,2025-04-28 16:51:41,"Toronto, Canada",328,22,-0.87,Negative,Dogs make everything better. 🐶❤️,Tablet ,,4421.0
71,2025-04-28 09:24:40,"Paris, France",124,174,-0.16,Neutral,Sending positive vibes to everyone today. ✨,Tablet,#Traffic,8149.0
72,2025-04-28 13:54:08,"Tokyo, Japan",371,29,0.55,Positive,Sunsets are proof that endings can be beautiful too. 🌇,Des ktop,#MorningVibes,3195.0
73,2025-04-28 02:42:20,"New York, USA",481,111,-0.12,Neutral,Feeling grateful for the little things today. 🌼,Tablet,#MorningVibes,7804.0
74,2025-04-28 04:44:14,"Tokyo, Japan",73,57,-0.32,Negative,Celebrating small wins today. They matter too. 🎯,Des ktop,#WorkLife,2000.0
75,2025-04-28 16:17:46,"Berlin, Germany",126,168,-0.9,Negative,Stuck in traffic again... seriously?! 🚗🚦,Des ktop,#Traffic,9289.0
76,2025-04-28 08:49:58,"Berlin, Germany",354,115,-0.33,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,#Foodie,2125.0
