user_id,temperature_out,humidity_out,avg_daily_usage,has_solar,home_size,day_of_week,month,work_from_home_days,region,energy_contract,num_children,device_count,energy_consumption,high_usage_flag
user_471,17.4,43.2,4.8,1,145.8,Sun,Sep,0,north,fixed,0,5,11.25,0
user_385,22.2,90.0,4.2,0,112.6,Sun,Nov,4,west,fixed,2,6,22.42,0
user_106,11.5,30.1,5.7,0,132.9,Thu,May,6,west,green,0,7,26.74,1
user_195,24.4,51.5,5.5,0,97.4,Thu,Feb,1,west,variable,1,2,11.13,0
user_428,28.4,36.8,5.1,0,108.6,Mon,Sep,6,east,variable,2,8,36.73,1
user_130,15.4,53.1,3.6,0,102.9,Fri,Sep,2,south,fixed,4,8,30.08,1
user_163,18.2,69.6,2.0,0,147.8,Mon,Jul,7,east,variable,3,10,27.11,1
user_37,26.2,48.7,5.7,0,110.6,Mon,Jan,4,north,variable,1,5,27.54,1
user_8,29.1,42.4,5.1,0,135.7,Fri,Jun,3,west,variable,2,7,24.37,0
user_436,13.2,66.5,1.0,1,112.7,Fri,Dec,7,south,variable,1,6,24.43,0
user_345,19.3,28.5,7.0,0,85.8,Fri,Oct,3,south,variable,1,1,15.52,0
user_390,29.4,36.3,6.8,0,109.1,Tue,Oct,2,south,variable,0,4,19.22,0
user_90,16.1,55.1,2.3,1,128.0,Mon,Jan,0,north,variable,0,6,7.31,0
user_362,19.0,38.5,2.9,0,99.0,Fri,Jan,3,west,green,1,7,19.24,0
user_445,31.2,71.6,6.0,0,131.8,Wed,Jun,6,north,fixed,1,9,21.63,0
user_17,20.7,30.7,1.3,0,160.1,Fri,Oct,6,west,fixed,4,12,28.63,1
user_430,7.0,40.9,5.4,1,87.2,Wed,Mar,2,south,variable,1,1,18.2,0
user_255,21.9,59.0,7.0,1,157.3,Sun,Dec,7,north,variable,1,13,25.93,0
user_64,18.9,74.0,7.7,0,157.4,Thu,May,3,north,fixed,2,5,26.36,0
user_131,28.4,26.4,6.2,1,83.2,Sun,Aug,7,east,green,3,9,27.05,1
user_302,17.4,41.0,5.1,0,146.7,Sun,Jun,5,north,fixed,1,8,34.19,1
user_458,22.2,58.6,5.1,0,144.8,Tue,Mar,5,south,green,1,8,24.72,0
user_49,17.3,30.8,3.1,0,150.4,Sat,Jul,2,east,variable,0,5,33.19,1
user_125,20.3,79.4,5.4,0,138.6,Wed,Jun,1,south,variable,4,7,22.88,0
user_144,37.0,81.0,1.4,1,112.1,Tue,Sep,0,south,variable,1,7,14.89,0
user_342,18.7,78.5,3.6,0,90.2,Mon,Sep,3,east,green,1,4,19.12,0
user_165,22.8,48.0,2.1,0,85.2,Thu,Feb,4,east,variable,2,5,16.15,0
user_304,26.5,48.3,7.8,0,122.0,Fri,Apr,0,west,green,2,7,23.92,0
user_124,20.6,85.7,4.0,1,115.9,Mon,Nov,4,south,fixed,0,3,5.0,0
user_412,12.6,22.3,4.0,0,111.9,Fri,Nov,6,east,fixed,1,7,38.14,1
user_360,9.5,55.7,6.6,1,55.8,Tue,Oct,3,north,green,1,4,13.25,0
user_45,21.6,78.4,5.3,1,131.3,Sun,Nov,3,east,green,0,5,22.96,0
user_271,20.9,76.9,1.1,0,73.9,Wed,Oct,6,north,variable,2,3,14.04,0
user_58,29.6,62.6,3.5,1,128.8,Tue,Apr,3,west,fixed,1,7,17.39,0
user_465,18.0,67.2,7.7,0,135.3,Tue,Mar,0,south,green,2,4,22.75,0
user_257,19.6,77.7,6.3,1,111.2,Sun,Jan,3,north,variable,1,5,12.31,0
user_54,28.8,56.8,1.6,0,72.3,Thu,Jan,0,west,variable,1,1,6.89,0
user_346,30.3,73.8,6.4,0,124.2,Sun,Dec,7,west,fixed,1,9,38.29,1
user_240,15.4,83.0,4.7,0,74.0,Sun,Dec,7,east,fixed,3,7,33.21,1
user_34,22.7,33.6,1.8,1,122.8,Sun,Aug,0,east,fixed,1,3,5.0,0
user_327,25.2,86.8,6.5,1,135.8,Thu,Oct,1,south,fixed,0,2,9.49,0
user_288,19.4,25.0,6.1,0,91.3,Sat,Nov,6,north,green,1,4,32.79,1
user_67,26.2,81.6,2.7,0,139.3,Fri,Sep,1,south,variable,1,5,8.36,0
user_104,31.5,59.6,3.8,0,146.2,Sun,Jan,3,north,fixed,1,7,26.49,1
user_327,35.3,80.1,7.3,0,139.3,Sat,Jul,3,west,fixed,1,8,35.45,1
user_288,23.7,57.6,4.9,0,159.3,Tue,May,5,west,variable,1,8,31.4,1
user_273,19.9,77.4,1.8,1,113.6,Thu,Sep,4,south,green,0,6,5.94,0
user_148,17.7,35.8,6.2,1,64.6,Sun,Jun,0,west,fixed,2,2,18.0,0
user_299,11.0,42.7,5.3,0,93.0,Fri,Mar,7,west,fixed,0,5,24.66,0
user_498,20.5,48.6,7.4,0,103.7,Thu,Mar,4,south,variable,1,8,27.96,1
user_172,15.8,40.7,4.0,1,189.1,Mon,May,4,north,variable,1,10,25.18,0
user_145,18.3,59.0,1.3,0,139.8,Tue,Mar,6,east,fixed,1,8,21.29,0
user_194,28.1,69.6,5.6,0,143.5,Sun,Apr,1,north,fixed,1,8,24.24,0
user_302,19.8,65.1,5.7,0,89.8,Mon,Aug,0,north,fixed,2,3,23.64,0
user_215,23.0,51.0,1.8,0,111.6,Thu,Jan,3,east,fixed,1,5,17.48,0
user_255,20.9,80.4,5.5,1,103.3,Mon,Jan,4,west,fixed,0,6,17.06,0
user_39,27.5,35.4,7.2,1,137.3,Thu,Feb,0,west,green,4,9,28.26,1
user_66,27.8,62.9,6.7,1,142.4,Sat,Oct,0,north,green,1,7,17.7,0
user_431,27.7,61.4,4.9,0,150.6,Fri,Sep,5,east,fixed,2,9,30.7,1
user_125,22.7,85.8,5.6,0,171.5,Wed,Jul,4,south,fixed,0,11,25.81,0
user_39,32.2,84.2,7.1,0,158.9,Wed,Jan,1,north,green,0,7,21.42,0
user_410,24.1,61.0,5.6,0,102.3,Tue,Apr,4,north,fixed,1,4,16.16,0
user_383,32.3,80.9,5.7,1,114.1,Wed,Apr,0,north,green,0,1,7.46,0
user_288,25.1,38.6,6.3,0,128.0,Wed,Mar,7,north,fixed,1,9,27.65,1
user_457,21.1,27.4,3.5,1,157.1,Thu,Aug,2,south,green,0,4,18.2,0
user_486,30.4,80.2,7.4,1,105.7,Sat,May,1,west,variable,0,3,18.07,0
user_285,12.7,20.6,7.9,0,87.0,Tue,Sep,7,west,green,0,8,35.29,1
user_243,19.7,71.0,3.9,0,164.2,Tue,May,0,east,variable,1,2,11.13,0
user_342,29.2,22.1,6.2,1,93.1,Mon,Sep,3,north,fixed,2,5,21.18,0
user_105,18.5,43.1,2.7,1,165.0,Sun,May,0,east,variable,1,5,6.25,0
user_184,24.9,38.3,6.5,0,132.1,Sun,Jan,0,north,green,0,6,19.47,0
user_498,24.0,81.7,5.9,0,171.7,Fri,Mar,6,east,variable,1,8,32.53,1
user_330,34.3,85.4,2.8,1,98.7,Fri,Sep,3,north,green,1,5,14.14,0
user_93,15.2,82.1,5.9,0,96.2,Tue,Nov,1,east,fixed,0,7,17.26,0
user_335,28.3,20.5,4.6,1,66.4,Tue,Oct,5,north,fixed,0,8,17.37,0
user_291,36.4,40.9,4.9,1,84.4,Thu,Oct,3,west,variable,1,3,18.71,0
user_4,5.0,46.0,3.3,0,89.1,Thu,Dec,7,west,variable,4,9,30.54,1
user_437,21.1,60.3,5.4,0,105.3,Mon,Jul,5,west,green,0,7,23.15,0
user_387,21.2,58.4,3.7,1,146.7,Mon,Dec,6,south,green,0,9,11.27,0
user_446,14.9,68.8,5.6,1,93.7,Mon,May,7,west,variable,1,6,21.96,0
user_60,16.6,36.2,7.7,0,84.7,Thu,Aug,6,north,variable,1,8,26.43,1
user_254,14.0,43.5,2.4,0,73.8,Thu,Jan,2,east,fixed,1,4,15.54,0
user_257,25.7,48.5,2.3,1,124.8,Mon,Apr,3,west,fixed,3,8,18.14,0
user_395,20.5,58.8,3.4,1,101.0,Mon,Jun,5,south,variable,2,7,8.1,0
user_250,14.4,72.5,3.9,0,119.5,Tue,Feb,6,south,green,3,7,26.97,1
user_482,25.0,33.5,3.0,1,113.9,Tue,Dec,5,north,fixed,0,7,14.63,0
user_196,20.2,29.3,5.3,0,128.9,Tue,Aug,7,north,fixed,1,6,29.17,1
user_476,28.7,33.0,3.1,0,143.8,Wed,Oct,6,south,fixed,1,10,23.83,0
user_184,26.0,24.5,2.9,0,84.6,Thu,Oct,1,south,green,1,2,6.15,0
user_14,19.2,76.8,3.4,1,97.9,Sat,Oct,6,east,variable,0,6,17.44,0
user_370,14.4,46.0,2.5,1,151.0,Sat,Jun,1,west,green,1,5,5.34,0
user_287,37.3,28.0,2.3,0,89.2,Fri,Oct,1,east,green,0,5,16.42,0
user_13,27.8,34.1,4.5,0,98.9,Sat,Jul,6,east,fixed,0,7,24.68,0
user_213,23.5,34.0,2.6,0,117.1,Thu,Jul,0,south,green,1,4,14.19,0
user_277,17.7,44.3,4.2,0,103.9,Fri,Jan,6,north,fixed,0,4,19.69,0
user_443,28.5,52.1,2.7,0,83.7,Fri,Sep,4,east,green,0,8,15.69,0
user_138,20.3,84.6,3.6,1,76.0,Sat,Oct,1,north,green,1,2,13.98,0
user_187,32.4,86.8,3.1,0,167.8,Fri,Aug,5,east,green,3,11,30.13,1
user_237,14.4,85.8,1.7,0,57.0,Mon,Dec,5,west,variable,3,6,19.4,0
user_243,26.9,59.1,5.6,0,168.3,Sat,Jul,0,north,fixed,0,10,17.99,0
user_79,10.1,35.1,6.1,0,125.3,Mon,Mar,4,north,variable,3,6,25.96,0
user_46,22.6,26.6,1.2,0,146.7,Tue,Dec,1,south,variable,0,4,10.17,0
user_497,18.9,23.3,2.0,0,130.3,Mon,Aug,1,north,fixed,1,2,5.49,0
user_133,20.8,32.1,7.0,0,99.5,Mon,Apr,3,north,variable,0,3,10.11,0
user_305,7.0,49.9,6.4,0,146.3,Thu,Nov,3,west,variable,1,5,30.56,1
user_192,18.9,52.4,2.1,0,126.9,Sat,Jan,1,south,variable,0,2,16.62,0
user_264,18.6,80.2,1.8,0,87.0,Wed,Jun,3,east,fixed,0,3,18.43,0
user_66,15.7,62.9,6.4,1,126.6,Thu,Jun,0,south,fixed,0,7,13.29,0
user_125,16.6,71.5,2.7,1,172.4,Fri,Jan,7,west,fixed,1,8,12.87,0
user_415,12.9,51.8,4.0,0,111.4,Tue,Mar,4,south,green,1,8,15.61,0
user_22,28.4,41.9,2.8,0,134.5,Tue,Sep,3,south,fixed,0,2,11.06,0
user_487,10.2,33.3,1.5,0,105.7,Sun,Mar,3,south,variable,1,7,21.22,0
user_200,21.7,40.1,6.6,0,148.0,Thu,Jan,5,north,variable,0,10,25.48,0
user_158,18.1,28.7,1.1,1,143.6,Fri,Nov,3,west,fixed,3,8,15.98,0
user_424,17.9,42.7,2.7,0,92.0,Tue,Jun,0,south,variable,1,4,11.08,0
user_75,34.3,41.0,2.2,0,129.7,Tue,Feb,4,east,green,0,7,17.73,0
user_154,27.9,61.2,5.1,0,168.7,Thu,Feb,6,west,variable,2,10,34.79,1
user_38,11.2,67.7,5.7,1,114.5,Tue,Jul,7,west,variable,1,8,23.41,0
user_199,21.3,43.4,1.6,0,150.8,Wed,Apr,0,east,fixed,1,2,14.01,0
user_485,24.0,79.4,4.9,0,114.9,Thu,Apr,5,north,variable,3,5,28.66,1
user_217,20.4,43.0,4.8,0,155.8,Fri,Apr,0,west,variable,2,4,16.12,0
user_498,17.9,68.6,1.4,1,137.7,Thu,Apr,2,west,fixed,1,3,8.74,0
user_341,24.5,42.8,5.1,1,116.2,Mon,Oct,2,north,variable,0,4,11.47,0
user_87,26.4,88.5,4.3,0,117.8,Sun,Jun,7,north,fixed,0,6,27.03,1
user_5,18.9,22.8,7.5,0,97.4,Sat,Mar,6,south,fixed,0,9,33.14,1
user_491,24.7,26.3,5.6,0,78.9,Fri,Nov,6,north,fixed,2,6,22.15,0
user_414,27.4,66.6,4.5,0,117.1,Mon,Jul,2,west,fixed,0,3,15.0,0
user_454,17.4,66.7,4.5,1,149.5,Mon,Aug,3,west,variable,2,8,20.81,0
user_264,32.6,81.6,7.8,0,148.5,Mon,Apr,4,south,fixed,1,7,28.62,1
user_411,15.8,82.3,4.1,0,86.9,Wed,Mar,6,west,variable,0,7,20.77,0
user_264,21.7,49.3,2.9,1,67.2,Sat,Aug,7,north,fixed,0,7,21.66,0
user_66,27.1,38.9,1.3,0,130.8,Sat,Apr,3,east,variable,1,3,6.81,0
user_331,32.8,31.0,4.9,0,94.7,Wed,Jun,5,north,fixed,1,6,25.82,0
user_228,20.6,75.8,1.1,0,120.6,Wed,Sep,7,north,green,3,5,46.54,1
user_128,10.1,57.4,1.0,0,145.0,Thu,Mar,5,east,variable,0,6,22.03,0
user_497,14.4,33.6,7.3,0,89.9,Sun,Jul,7,south,green,1,8,34.49,1
user_490,12.2,21.0,6.8,1,94.3,Sat,Oct,2,north,variable,2,2,20.27,0
user_173,29.7,20.3,2.2,0,72.2,Mon,May,3,east,variable,0,1,14.37,0
user_360,29.0,41.1,1.5,0,96.0,Sat,Jul,5,north,variable,1,5,23.14,0
user_458,20.0,37.7,8.0,0,137.1,Fri,Jul,6,north,variable,0,9,31.98,1
user_448,16.1,78.5,6.0,1,107.1,Sat,Jan,1,north,fixed,0,5,18.76,0
user_397,29.4,40.4,3.3,1,126.3,Thu,Nov,0,north,variable,0,8,10.59,0
user_20,14.7,79.6,5.6,1,116.0,Mon,Oct,6,east,variable,1,8,27.49,1
user_475,19.9,34.3,4.9,1,77.3,Mon,Apr,2,east,fixed,1,3,17.8,0
user_471,14.5,36.5,1.6,0,137.2,Wed,Sep,3,north,fixed,3,7,14.25,0
user_490,19.6,41.8,4.7,0,174.4,Sat,Sep,0,north,fixed,1,8,28.38,1
user_63,18.9,50.7,2.2,0,185.9,Tue,Feb,7,north,green,1,10,23.41,0
user_228,14.0,29.3,7.9,0,100.4,Tue,Mar,2,north,green,1,6,26.81,1
user_89,23.8,89.2,6.8,1,118.3,Sun,Dec,7,east,variable,1,7,19.17,0
user_90,18.8,65.9,2.1,0,146.2,Sun,Nov,6,south,variable,1,7,30.41,1
user_132,16.5,49.5,4.6,1,183.5,Sun,Jul,2,north,fixed,1,9,27.59,1
user_215,33.4,72.2,4.8,0,121.1,Mon,Jun,0,south,variable,3,1,15.32,0
user_262,23.9,70.9,6.6,1,117.8,Tue,Aug,4,west,fixed,2,10,25.75,0
user_113,14.5,25.1,3.4,0,83.1,Sun,May,2,south,variable,0,9,22.19,0
user_292,16.4,75.6,6.9,1,149.9,Fri,Oct,2,east,variable,1,4,12.36,0
user_164,24.1,68.5,6.1,1,84.8,Wed,Dec,2,south,fixed,1,3,13.83,0
user_227,27.7,82.7,4.6,0,146.3,Sun,Sep,3,north,variable,2,5,25.22,0
user_126,19.7,86.2,4.3,0,63.4,Thu,Aug,4,east,variable,1,1,21.8,0
user_371,29.6,36.5,4.9,0,164.8,Tue,Feb,3,north,green,0,6,20.53,0
user_405,20.7,51.0,3.7,1,138.2,Thu,Aug,7,west,fixed,1,6,20.25,0
user_316,26.1,31.9,6.1,0,126.0,Mon,Jul,7,west,variable,0,11,29.69,1
user_19,19.2,71.0,4.5,1,52.7,Sat,Dec,6,north,fixed,2,4,24.4,0
user_129,8.4,22.5,1.8,0,138.8,Tue,Mar,3,west,green,0,5,21.28,0
user_288,29.1,47.5,4.2,1,96.1,Sat,Jun,2,east,variable,3,2,13.82,0
user_233,19.6,37.1,6.3,0,121.0,Tue,May,3,east,fixed,2,6,32.01,1
user_179,15.4,41.7,5.3,0,135.3,Thu,Nov,1,east,green,1,5,15.92,0
user_419,21.9,47.4,3.1,0,124.8,Tue,Sep,3,east,fixed,0,3,16.97,0
user_419,29.7,80.1,4.4,0,109.6,Sun,Dec,5,west,fixed,0,6,21.6,0
user_144,23.3,52.5,3.7,0,115.5,Sun,Nov,7,west,variable,1,9,37.03,1
user_202,18.9,61.9,4.1,1,166.2,Sat,Mar,3,north,green,0,6,18.89,0
user_103,27.0,81.1,5.1,1,109.9,Mon,Jun,2,north,variable,1,5,15.46,0
user_492,18.5,38.6,1.8,1,139.3,Tue,Aug,2,south,green,0,3,7.74,0
user_390,14.8,51.6,1.6,0,112.9,Thu,Jun,0,west,green,1,4,19.77,0
user_500,18.7,40.2,3.1,1,101.8,Wed,Apr,0,east,fixed,1,3,18.26,0
user_61,14.9,21.4,1.4,0,177.9,Fri,Dec,6,south,fixed,2,10,29.62,1
user_95,18.0,64.6,2.1,0,77.8,Tue,Jun,1,west,variable,1,3,12.4,0
user_380,16.5,58.9,3.6,1,136.5,Wed,Nov,5,west,fixed,0,10,17.85,0
user_477,27.8,83.4,7.4,1,111.9,Thu,Jul,4,north,fixed,1,6,28.01,1
user_223,30.7,80.3,7.3,0,148.1,Fri,Oct,4,west,fixed,1,4,29.23,1
user_271,21.7,68.3,8.0,1,119.5,Sat,Aug,3,south,fixed,0,4,17.24,0
user_152,15.6,25.2,6.8,0,121.7,Wed,Apr,5,west,fixed,0,8,24.17,0
user_49,15.3,73.7,6.2,0,129.6,Sun,Jan,6,north,fixed,0,3,31.23,1
user_36,21.8,41.4,2.0,0,121.1,Tue,May,0,east,green,1,6,12.71,0
user_485,26.8,52.9,7.2,0,91.3,Thu,Nov,7,south,green,1,6,24.84,0
user_363,12.5,66.0,2.6,1,123.9,Mon,Nov,3,north,fixed,3,7,19.67,0
user_250,23.9,29.4,3.9,0,119.9,Tue,Feb,6,south,variable,0,7,21.78,0
user_459,20.0,88.2,2.1,0,137.2,Wed,Jan,4,north,fixed,1,7,18.96,0
user_124,20.2,46.9,1.0,0,90.7,Fri,May,1,south,fixed,1,3,12.39,0
user_242,25.0,21.0,5.4,0,109.9,Fri,Sep,3,north,green,1,3,18.72,0
user_440,22.9,81.2,4.2,1,105.7,Sat,Sep,1,north,variable,2,5,18.12,0
user_246,26.3,43.9,2.5,1,82.3,Thu,Jun,6,south,variable,1,9,19.3,0
user_24,25.3,47.9,1.0,0,99.5,Tue,Jan,3,north,variable,0,6,14.36,0
user_363,15.5,73.2,2.1,0,93.4,Fri,Mar,6,north,fixed,0,6,12.07,0
user_289,20.9,25.1,6.0,1,117.0,Sat,Dec,4,east,variable,2,7,29.71,1
user_377,22.3,71.7,7.1,0,184.0,Sat,Jun,3,east,variable,1,9,31.3,1
user_80,21.3,54.6,3.8,0,108.9,Sat,Jul,5,north,green,2,10,25.21,0
user_456,21.5,62.4,3.8,0,79.5,Thu,Feb,3,east,fixed,0,4,11.71,0
user_127,28.7,78.5,5.2,0,178.9,Fri,Jan,6,east,variable,1,7,27.64,1
user_102,20.9,30.4,4.9,0,121.5,Tue,May,2,south,variable,1,6,32.83,1
user_38,14.9,25.1,2.6,0,130.1,Tue,Jul,2,west,fixed,1,2,16.77,0
user_118,24.7,50.5,4.4,0,105.0,Wed,Aug,7,south,variable,1,9,24.72,0
user_407,11.1,22.3,5.7,0,155.6,Wed,Apr,2,south,green,0,5,22.76,0
user_425,19.0,47.8,3.3,1,157.3,Fri,Aug,0,north,variable,1,7,16.03,0
user_272,28.4,79.1,4.4,1,70.5,Thu,Oct,5,south,fixed,0,3,11.26,0
user_257,34.7,54.1,7.7,0,101.4,Wed,Nov,4,north,fixed,2,8,37.85,1
user_39,26.8,49.4,7.0,0,159.8,Mon,Aug,6,west,fixed,2,10,34.08,1
user_14,21.0,27.2,5.0,0,179.7,Sun,Oct,5,west,green,1,13,38.95,1
user_176,24.5,86.4,3.7,0,128.7,Sat,Nov,4,south,fixed,1,4,15.31,0
user_157,32.3,75.6,6.2,0,110.3,Sun,Nov,5,south,fixed,0,6,29.42,1
user_53,15.9,44.1,6.7,1,134.7,Mon,Mar,2,west,green,0,7,17.63,0
user_132,16.9,82.7,3.5,0,150.8,Sat,Nov,6,east,fixed,1,8,28.5,1
user_49,18.1,39.2,8.0,1,79.4,Mon,Oct,1,west,fixed,2,5,14.46,0
user_38,12.0,36.2,2.0,1,134.2,Sun,Apr,6,south,variable,1,10,21.27,0
user_336,29.5,49.9,6.9,0,104.7,Sat,Feb,7,south,fixed,2,8,33.42,1
user_303,14.5,27.0,1.5,1,140.8,Thu,May,5,south,variable,2,9,21.4,0
user_99,31.2,64.3,6.8,0,126.1,Thu,Mar,0,west,green,0,4,16.75,0
user_99,27.0,29.7,5.6,0,130.4,Sun,Mar,4,north,fixed,1,8,25.01,0
user_124,17.8,25.7,6.0,1,103.8,Mon,Apr,1,north,variable,0,7,18.23,0
user_358,28.8,25.5,4.5,0,166.6,Sun,Mar,7,south,green,1,11,22.43,0
user_38,27.1,20.5,7.4,0,111.1,Thu,Dec,6,north,variable,1,7,31.31,1
user_375,13.1,32.4,6.9,0,142.2,Sat,May,5,south,fixed,3,10,29.04,1
user_262,27.8,55.1,2.9,0,142.7,Sat,Jan,1,south,fixed,1,6,17.55,0
user_261,23.5,47.0,2.1,1,144.3,Sun,Sep,6,east,fixed,4,11,22.68,0
user_66,20.7,82.0,2.6,0,150.3,Thu,Dec,3,east,green,0,7,9.02,0
user_111,27.9,89.8,1.3,0,97.0,Mon,Jul,2,west,fixed,1,5,13.23,0
user_420,17.8,23.5,6.1,1,117.5,Mon,Jan,1,north,variable,1,5,20.19,0
user_131,19.2,37.8,6.3,0,119.3,Thu,Apr,5,north,fixed,0,6,26.47,1
user_340,25.8,52.1,2.2,0,50.0,Thu,Mar,5,east,variable,0,6,13.7,0
user_407,22.0,74.5,5.5,1,107.6,Mon,Jan,1,east,variable,0,2,13.14,0
user_182,13.2,79.3,6.7,0,125.4,Tue,Mar,0,south,fixed,0,6,26.0,0
user_305,25.0,53.9,3.3,0,108.4,Wed,Oct,1,east,green,1,5,13.12,0
user_332,29.7,68.8,2.1,1,108.8,Wed,Nov,2,north,variable,0,3,9.75,0
user_482,29.2,41.2,6.5,0,156.1,Fri,Jun,7,west,green,0,6,25.63,0
user_411,14.1,61.5,3.4,0,139.5,Fri,May,1,north,green,0,4,12.72,0
user_257,31.6,73.2,4.4,1,126.8,Fri,Oct,2,south,fixed,1,3,10.47,0
user_325,15.2,58.9,1.4,0,115.8,Sun,Sep,2,west,green,1,6,17.86,0
user_10,32.8,50.3,5.3,1,118.2,Thu,Jul,2,east,fixed,2,1,7.6,0
user_116,19.1,73.1,6.1,0,98.8,Mon,Aug,3,west,variable,0,5,27.31,1
user_282,14.9,74.7,2.6,0,121.8,Thu,May,0,south,green,4,6,19.88,0
user_463,21.8,35.8,7.6,0,89.8,Tue,Aug,6,east,variable,1,3,29.04,1
user_203,25.0,85.9,7.7,1,121.3,Tue,Apr,7,south,variable,0,8,27.0,1
user_84,23.2,37.2,6.5,1,163.3,Sun,Apr,2,south,variable,3,10,28.97,1
user_407,22.9,72.6,2.3,0,160.6,Thu,Jun,1,west,variable,0,7,18.62,0
user_150,28.4,32.0,1.5,0,90.5,Thu,Jun,0,east,green,1,3,5.0,0
user_82,30.4,42.9,2.1,1,85.9,Thu,Mar,3,east,variable,0,3,12.59,0
user_485,27.3,86.0,6.8,0,129.7,Mon,Aug,7,south,green,3,9,32.03,1
user_482,22.5,20.9,7.3,0,104.9,Tue,Apr,1,east,variable,2,4,21.27,0
user_66,20.5,58.4,4.4,0,119.9,Mon,Apr,1,south,variable,0,1,12.3,0
user_230,30.3,47.6,3.1,0,161.2,Thu,Oct,2,north,green,1,9,27.14,1
user_6,26.3,81.2,4.7,1,124.7,Tue,Jul,6,west,green,1,13,18.25,0
user_388,30.0,51.3,2.0,0,50.0,Sat,Oct,0,west,green,2,4,6.17,0
user_440,19.1,46.7,2.7,0,105.7,Sat,Nov,4,west,green,2,10,18.43,0
user_425,24.6,65.8,8.0,0,104.1,Tue,May,6,south,green,1,10,30.27,1
user_66,18.2,40.5,4.5,0,72.4,Tue,Sep,0,north,fixed,1,1,7.54,0
user_299,27.5,60.8,5.7,1,153.6,Wed,Apr,3,north,fixed,1,8,14.05,0
user_484,18.9,23.7,6.4,0,91.0,Tue,Sep,3,north,fixed,0,6,26.23,0
user_482,20.2,82.0,1.5,0,158.7,Fri,Jan,0,south,fixed,1,7,18.77,0
user_369,27.4,56.4,2.0,0,113.4,Thu,Nov,1,north,green,0,6,14.01,0
user_439,20.0,80.8,4.3,1,113.2,Mon,Sep,1,east,fixed,1,8,15.2,0
user_224,19.2,36.0,3.0,1,123.6,Fri,Dec,1,south,variable,3,4,10.23,0
user_86,8.2,87.1,6.5,0,144.2,Sun,Dec,2,west,fixed,1,3,25.96,0
user_393,29.9,56.7,6.9,0,122.0,Thu,Sep,5,west,green,2,9,30.65,1
user_398,13.8,25.0,3.7,1,120.7,Sat,Oct,7,north,variable,1,7,25.13,0
user_342,22.0,86.9,4.7,1,113.2,Mon,Mar,3,north,fixed,1,4,16.51,0
user_488,22.1,46.2,7.2,0,64.9,Mon,Aug,6,south,fixed,1,7,24.32,0
user_174,27.0,85.3,7.9,0,116.4,Fri,Feb,0,east,fixed,3,5,17.31,0
user_459,23.3,25.7,6.9,0,111.9,Sat,Aug,3,east,green,2,6,24.59,0
user_234,11.0,21.0,7.4,1,115.7,Sat,Oct,1,west,variable,2,4,24.47,0
user_163,15.6,27.6,5.4,0,163.2,Thu,Mar,6,north,green,0,8,28.89,1
user_385,32.2,45.4,1.4,0,104.0,Tue,Oct,7,west,fixed,2,8,26.31,0
user_386,16.1,48.6,3.2,0,133.1,Tue,Feb,6,north,variable,1,7,21.37,0
user_268,16.8,56.3,7.1,0,93.7,Thu,Oct,7,south,variable,1,4,22.81,0
user_404,21.9,50.1,7.9,1,149.5,Mon,Mar,0,north,green,1,4,10.51,0
user_393,24.6,55.9,5.9,0,128.0,Tue,Feb,2,south,fixed,2,10,30.94,1
user_136,11.1,49.9,5.7,0,76.9,Wed,Oct,6,north,fixed,1,5,32.5,1
user_283,21.7,57.2,2.8,1,100.4,Thu,Sep,0,north,fixed,0,2,5.0,0
user_1,28.4,63.9,3.4,1,99.5,Sat,May,3,north,fixed,1,3,12.5,0
user_282,19.4,52.4,7.6,1,87.8,Mon,Nov,4,north,variable,1,3,9.02,0
user_462,15.0,46.4,7.5,1,51.2,Sat,Sep,4,south,variable,2,6,18.63,0
user_269,18.0,79.6,2.0,0,118.4,Sun,Nov,0,west,fixed,1,6,12.83,0
user_467,25.2,36.1,7.9,0,129.4,Thu,Apr,2,west,variable,2,6,30.28,1
user_111,24.1,71.0,5.0,1,139.4,Thu,Sep,6,east,fixed,2,11,25.91,0
user_441,16.9,42.3,3.3,1,109.3,Sun,Aug,4,west,variable,2,5,18.56,0
user_425,17.1,21.5,5.6,0,136.5,Thu,Jun,7,east,fixed,0,9,37.91,1
user_434,21.6,53.9,5.8,1,93.3,Thu,Oct,3,west,fixed,1,7,17.6,0
user_123,27.8,67.8,1.7,0,133.4,Tue,Aug,0,south,fixed,1,4,20.29,0
user_97,16.6,69.6,2.4,1,128.5,Sat,Jun,5,north,green,0,4,14.78,0
user_397,22.9,52.2,7.4,1,114.5,Sun,Sep,5,north,variable,0,7,28.86,1
user_84,27.7,29.2,7.4,0,100.1,Tue,May,6,north,green,1,6,20.84,0
user_475,17.8,36.6,2.3,0,97.5,Sun,Dec,6,south,variable,2,8,26.69,1
user_213,19.6,29.3,1.3,1,174.4,Fri,Sep,0,north,fixed,2,6,13.57,0
user_157,24.9,40.2,3.2,0,164.3,Sun,Feb,3,east,variable,0,7,25.62,0
user_61,28.9,46.3,2.0,1,120.2,Wed,Apr,6,west,fixed,0,7,16.84,0
user_294,17.8,47.2,4.0,0,137.0,Fri,Nov,5,east,fixed,0,9,23.64,0
user_375,28.0,59.4,7.5,0,82.6,Mon,Mar,5,north,fixed,0,4,33.11,1
