date,revenue,unique_users,leads,costs
2023-02-05,26470.295289832935,2492,42,11300.799558476017
2023-02-06,26778.28911202567,2703,41,11103.593798654058
2023-02-07,26669.477495178562,2777,49,11033.321304873483
2023-02-08,26435.893732488552,2691,28,11241.759436960758
2023-02-09,26509.905550651634,2650,31,11501.56339246698
2023-02-10,25825.205376478007,2523,25,10415.362374688702
2023-02-11,24920.81892934329,2382,26,10536.13572763161
2023-02-12,25306.467257251246,2614,34,11345.804895616284
2023-02-13,25950.48385745752,2686,36,10664.49480621276
2023-02-14,25785.639416814753,2423,47,10274.729442025564
2023-02-15,26336.450390046957,2792,27,10215.691881076691
2023-02-16,26441.309056512073,2701,18,10618.640146774022
2023-02-17,25982.72700505247,2738,24,10314.981040017277
2023-02-18,25901.693859108018,2455,15,11528.263398833831
2023-02-19,24566.098455821968,2320,29,10925.66190135945
2023-02-20,25763.807080358638,2561,31,10777.432938986925
2023-02-21,25475.669496733095,2597,32,10946.931160282755
2023-02-22,24874.076382408974,2667,28,10658.53308752656
2023-02-23,25739.15830399551,2644,17,11012.908571073984
2023-02-24,25692.738013248785,2545,18,10964.787432192199
2023-02-25,25733.477583773114,2470,18,10272.969249485435
2023-02-26,25265.39531082299,2649,20,10632.387449711596
2023-02-27,25161.29585150721,2419,28,10938.530900607317
2023-02-28,26574.064760095585,2820,18,10561.82655664005
2023-03-01,26231.459401810498,2594,18,10578.08660363873
2023-03-02,25886.274774118963,2747,11,10668.017884779607
2023-03-03,25456.689858183247,2613,18,11207.774952721787
2023-03-04,24315.4030335359,2417,28,10336.133531832089
2023-03-05,24584.75564570568,2406,16,10980.306127202371
2023-03-06,26041.574899286537,2570,15,10566.889740099457
2023-03-07,26416.49858934082,2684,22,10506.858223320085
2023-03-08,26223.551962371905,2630,18,10608.506201418153
2023-03-09,25186.00522124489,2459,16,11294.846988121708
2023-03-10,24849.949341215422,2468,13,11330.985671088607
2023-03-11,24710.409412674693,2478,18,11271.03708749466
2023-03-12,23736.884884898027,2160,25,10988.902662123337
2023-03-13,25514.804855366216,2597,30,10542.39849780941
2023-03-14,25262.560494768262,2428,14,10422.77834991346
2023-03-15,25087.552935254098,2393,18,10382.910590422909
2023-03-16,24508.539895008227,2282,17,10874.065742039771
2023-03-17,25549.162736019116,2375,12,10486.048277409
2023-03-18,24263.67257658473,2290,29,10647.71290321871
2023-03-19,23933.94983159878,2322,22,10342.03302846709
2023-03-20,23822.921000911276,2577,27,10408.568948267717
2023-03-21,25236.728526786443,2471,29,10666.239995388323
2023-03-22,26129.36477442969,2630,20,10196.74472223866
2023-03-23,26067.96748210623,2646,10,10761.488777583038
2023-03-24,25004.25895553185,2513,18,10083.370876975981
2023-03-25,24178.562581396087,2410,29,10671.775800475898
2023-03-26,24712.329166737305,2351,28,10830.181895639129
2023-03-27,24728.451773326746,2617,28,10842.492015948228
2023-03-28,25379.686577136476,2718,35,10373.409586199481
2023-03-29,25614.432740359047,2393,25,10506.840576275416
2023-03-30,25848.92667728246,2482,22,10080.356394231778
2023-03-31,25190.923110846692,2491,26,10266.823553972103
2023-04-01,24396.180576302242,2343,33,10781.081220194685
2023-04-02,24067.522741639164,2457,46,10345.44620503923
2023-04-03,24853.04924686096,2412,41,10397.71360816721
2023-04-04,25164.701157700663,2732,41,10469.12937161643
2023-04-05,25474.544779008425,2666,29,9925.559540808716
2023-04-06,25762.03792679374,2597,24,10937.521562766831
2023-04-07,24919.491299470865,2594,30,10916.591250581565
2023-04-08,25334.69869690427,2644,34,10170.937434201036
2023-04-09,24471.489142620652,2390,33,10448.900005083524
2023-04-10,25366.468669499787,2455,40,9790.114216492775
2023-04-11,25025.032199279434,2510,42,10365.632200306842
2023-04-12,24209.365067657454,2507,38,10571.363285757916
2023-04-13,25887.69119132306,2602,35,10485.772118167479
2023-04-14,25839.58221693342,2426,35,10645.748832868621
2023-04-15,24607.266767624402,2380,35,9806.109224812713
2023-04-16,24809.442425268793,2473,39,11005.69993377149
2023-04-17,25813.144937482903,2573,38,10585.34189670152
2023-04-18,24804.305705299517,2677,51,10385.830934972191
2023-04-19,25352.59179470221,2396,38,10414.970377162721
2023-04-20,26046.885218176587,2655,34,10362.478924977186
2023-04-21,25056.29515983645,2654,30,10095.36641206792
2023-04-22,25114.9130882653,2738,53,10896.11587911169
2023-04-23,24325.497802553353,2392,37,10933.763212703485
2023-04-24,26023.569809633605,2651,42,10831.903260416962
2023-04-25,25809.961107956977,2637,45,10631.871397130346
2023-04-26,25058.45152752353,2525,41,10340.54653120877
2023-04-27,26487.377212816617,2638,39,10289.26775729005
2023-04-28,25577.400708058052,2601,43,10661.878323358742
2023-04-29,24829.900907109983,2229,40,10509.320162135935
2023-04-30,25376.225363329075,2605,36,11532.145323326757
2023-05-01,26641.696039755432,2676,42,10879.307202047017
2023-05-02,25601.364655445297,2537,42,10909.788626645852
2023-05-03,26182.41269384303,2822,46,10792.12892076714
2023-05-04,26408.613478689327,2573,25,10779.117843841785
2023-05-05,26583.660928294412,2618,37,10715.546661478546
2023-05-06,25618.43642911797,2760,35,10925.590902032178
2023-05-07,25389.947182018088,2455,42,10640.837372675593
2023-05-08,25952.981842081917,2540,39,10859.782065510448
2023-05-09,26453.166895591985,2630,32,10623.800830632239
2023-05-10,25917.276711835,2675,36,11098.670104374962
2023-05-11,25035.78606407454,2524,31,10161.672395007281
2023-05-12,26757.650223589535,2546,32,11297.695594892408
2023-05-13,26283.970421408012,2575,30,10494.144443062683
2023-05-14,24692.822586400238,2408,30,10099.112063041477
2023-05-15,26161.29165598729,2608,27,11381.2777060884
2023-05-16,27017.11393012269,2744,36,11104.760547192718
2023-05-17,27777.105101414567,2819,29,10784.20238663443
2023-05-18,26798.944847013056,2502,18,11088.59808105986
2023-05-19,26464.03668154122,2752,20,11723.087679558026
2023-05-20,26025.30937744905,2627,23,11500.748681507715
2023-05-21,26842.074669578913,2822,21,10992.740241266969
2023-05-22,26618.623245377807,2706,26,11042.088917658768
2023-05-23,26577.999376031745,2767,22,11180.633551738503
2023-05-24,26771.166640273368,2723,20,10818.809803295639
2023-05-25,26569.702647664904,2791,15,10790.020398853929
2023-05-26,27140.349572628853,2766,10,10880.711808430151
2023-05-27,27172.754325837526,2707,31,10399.97515245241
2023-05-28,26552.043952371692,2882,31,11012.334316824734
2023-05-29,27043.041738262822,2793,22,10576.266260603348
2023-05-30,27050.58958511039,2762,25,11167.744091631042
2023-05-31,26440.677975125982,2516,21,11225.200112552082
2023-06-01,27688.048084819882,2639,22,10969.849583285697
2023-06-02,27230.17773513103,2752,11,11618.311636589176
2023-06-03,26449.78601586111,2659,24,10494.053122712248
2023-06-04,28155.780674515318,2754,20,11663.792629935515
2023-06-05,27476.021992450074,2761,18,11371.594437461385
2023-06-06,26966.334590362443,2855,26,10420.125830265128
2023-06-07,27142.751845975403,2783,25,12259.972492066756
2023-06-08,27941.921894615552,2680,28,11223.683012083831
2023-06-09,27434.124387150623,2732,9,10826.655170462043
2023-06-10,25916.11798907022,2511,22,10720.699395357415
2023-06-11,27100.574899488325,2671,21,11316.571160086763
2023-06-12,27060.487661047,2664,29,11192.0152544282
2023-06-13,28332.666057905564,2785,16,10805.629055282963
2023-06-14,27935.321513702245,2668,13,11040.83362297931
2023-06-15,27168.706668484796,2704,13,11308.113891348627
2023-06-16,28027.705117059922,2746,18,11383.510867572695
2023-06-17,26663.68498560208,2373,18,10800.107218938532
2023-06-18,27046.4096024696,2909,29,11105.803551850548
2023-06-19,27600.336734561042,2868,33,10698.068239105993
2023-06-20,26920.400932357777,2654,30,11105.23668494804
2023-06-21,27005.056595211336,2702,31,10820.132811656089
2023-06-22,27822.69206667449,2665,22,11329.109126843054
2023-06-23,27118.819275099235,2881,15,11470.342774164714
2023-06-24,26310.483064101758,2820,32,10816.892369983001
2023-06-25,26008.444084558272,2616,27,11665.184497555983
2023-06-26,27419.096102329142,2844,37,11005.628912523924
2023-06-27,28207.441493209975,2838,39,11419.103359850202
2023-06-28,26608.88723602677,2527,30,10692.987441408019
2023-06-29,27118.833990510135,2670,18,10973.580935046735
2023-06-30,27774.507528618193,2790,21,11668.403983081578
2023-07-01,26237.86127615211,2578,36,10851.929251920941
2023-07-02,26460.776439976038,2624,34,10883.215342914336
2023-07-03,26407.941118034276,2631,38,11189.00030337432
2023-07-04,27105.495261897242,2702,40,10857.976423190732
2023-07-05,26747.65041601534,2679,36,11340.886971366266
2023-07-06,27281.668680359795,2622,31,10342.15601177241
2023-07-07,27327.80420342038,2661,29,11138.5727762543
2023-07-08,27221.9556674962,2593,33,11211.766203200814
2023-07-09,26157.839817971326,2713,43,11242.535176605477
2023-07-10,26719.591738696916,2461,44,11591.300811856174
2023-07-11,26590.413971296948,2774,39,11144.283101321302
2023-07-12,26251.06438065228,2763,42,10791.986512735615
2023-07-13,26529.254812216175,2622,33,11193.576385713077
2023-07-14,26142.661974624065,2353,29,11006.918335874489
2023-07-15,25552.974690521725,2519,34,10758.196692711543
2023-07-16,26054.006030157827,2598,37,11113.619655540766
2023-07-17,25566.532831104887,2455,43,10647.040104422225
2023-07-18,26562.528692960805,2604,48,10482.539261550719
2023-07-19,26572.177697926636,2810,34,10657.803602517663
2023-07-20,25773.921407472324,2643,36,11075.880597381389
2023-07-21,24689.73002316161,2376,32,10002.453701092527
2023-07-22,24612.878294516348,2301,37,11090.332959806874
2023-07-23,25479.914225162098,2515,35,10742.457966501763
2023-07-24,25483.17431854971,2526,43,9902.657869177046
2023-07-25,24906.782234150065,2540,41,10476.781522095705
2023-07-26,25064.576274957566,2452,41,10786.699865098088
2023-07-27,25646.583141343075,2615,35,10821.844064972132
2023-07-28,25407.803700489327,2734,28,9676.486251331535
2023-07-29,24172.066128483933,2498,42,10929.289706043603
2023-07-30,24014.22539490493,2396,42,10472.653930997469
2023-07-31,24656.954326855383,2447,43,10828.31143417275
2023-08-01,24295.996150434068,2393,40,10473.941972749864
2023-08-02,25468.51199380899,2664,33,9941.258492785691
2023-08-03,24402.6261852517,2377,33,10595.22428376208
2023-08-04,25074.752801629485,2511,33,10173.150872856511
2023-08-05,24378.730122563455,2442,25,10019.140444341248
2023-08-06,24018.72512477041,2351,35,10671.110433233842
2023-08-07,23954.944625705004,2258,37,10289.912351583975
2023-08-08,24273.581784757815,2459,37,10057.27099794762
2023-08-09,23960.44779461519,2389,37,10084.697777020108
2023-08-10,23421.481105891544,2392,23,10268.154405309719
2023-08-11,23936.34690876131,2340,24,10264.893412180714
2023-08-12,22335.62304625775,2355,27,10352.554415796707
2023-08-13,23420.190739532263,2254,29,9624.597521808866
2023-08-14,23245.575156480776,2495,32,9958.188161499173
2023-08-15,23480.413416732637,2173,35,9665.887792180865
2023-08-16,23423.936740890218,2385,21,10595.42340965729
2023-08-17,23055.90131790312,2353,24,9939.528785420105
2023-08-18,23382.45568136482,2258,13,10369.69070411828
2023-08-19,22006.19784002525,2243,22,10038.74757290236
2023-08-20,22584.71669547083,2386,26,9771.672804139665
2023-08-21,22132.46519865765,1991,38,9940.719377175114
2023-08-22,22776.09100242982,2327,25,9551.33343839891
2023-08-23,23590.960983039244,2109,11,9956.50873032947
2023-08-24,22031.16435338324,2106,8,10052.122939870262
2023-08-25,22103.617640444027,2373,18,9940.731555034843
2023-08-26,21862.01811089538,2128,24,10433.4115985343
2023-08-27,21608.929420928147,2043,26,9319.912384726065
2023-08-28,22360.11340668311,2216,27,9506.696139488999
2023-08-29,22346.72120545598,2441,29,9341.314673006314
2023-08-30,22338.56976886901,2050,16,9577.012203540899
2023-08-31,22496.973706381043,2144,20,9600.34650645111
2023-09-01,22069.860969162924,2356,7,9922.948242747052
2023-09-02,20919.141935762622,2277,14,9422.27041717097
2023-09-03,21302.94449471143,2119,14,9762.001403910697
2023-09-04,22595.627987880314,2135,23,9827.015664052553
2023-09-05,21510.614918413627,2360,22,8656.151748216604
2023-09-06,21023.198287683077,2261,19,10027.37274061249
2023-09-07,21999.88978747644,2267,15,9693.742830900132
2023-09-08,21324.46766409236,2051,11,8845.672501421237
2023-09-09,19489.119317933364,1944,18,9354.38765587796
2023-09-10,20942.510381084754,2078,16,9609.999976634877
2023-09-11,20947.090777776753,2127,32,9372.77198535596
2023-09-12,21118.11135296433,2256,22,9144.09312925801
2023-09-13,21280.714580909455,2216,18,9506.986605753544
2023-09-14,21164.09700153651,2008,25,9373.49009064018
2023-09-15,21380.522631926946,2275,11,9470.480096073294
2023-09-16,20017.87781569901,2033,16,9352.906839441412
2023-09-17,20454.918149983358,2114,21,9881.876355232967
2023-09-18,20784.29869680308,2225,28,8970.397984070752
2023-09-19,21252.18641712105,2014,29,9047.258846974471
2023-09-20,21162.21345280736,2112,27,9155.98283435164
2023-09-21,20361.632497709095,1983,34,9479.273730860301
2023-09-22,21350.26999558814,1978,10,9122.499761908844
2023-09-23,19770.35770316831,2011,29,8825.562255123248
2023-09-24,20426.587731267973,2293,28,9155.536654142186
2023-09-25,20943.603373991788,1910,30,9489.450146342022
2023-09-26,21669.65349708813,2163,29,9377.987133784787
2023-09-27,20632.6482378304,2127,24,8746.867705482866
2023-09-28,20566.77357976741,2068,34,9629.489142212553
2023-09-29,20732.014613599757,2061,31,10211.120358334576
2023-09-30,19843.67611539746,1854,31,9076.465005092377
2023-10-01,20402.03210321862,2063,42,8782.749408082254
2023-10-02,19953.9558893169,1919,30,9097.512074167915
2023-10-03,20248.5731973964,1805,30,8957.30432483065
2023-10-04,20258.064545561916,2145,22,9289.745993467659
2023-10-05,21286.911944277646,2224,27,8808.768347843656
2023-10-06,21690.08662718346,2174,32,9541.131519463122
2023-10-07,20058.79284654873,2028,35,8743.059669166156
2023-10-08,20056.042882110396,2113,40,8864.312037631455
2023-10-09,20958.09493449684,2118,35,9839.039115441232
2023-10-10,21539.77900304158,2244,45,8335.25154460276
2023-10-11,20534.06428643184,2023,38,8955.573933971304
2023-10-12,21158.927536970317,2247,37,10222.732819111467
2023-10-13,21572.413535895874,2189,25,9458.320635024496
2023-10-14,20633.468398566092,2082,39,8823.988990720676
2023-10-15,20528.81624459789,1925,36,9330.459021955057
2023-10-16,21738.609968717337,2202,42,9456.483824182902
2023-10-17,19943.446723631667,1911,45,9238.235501675763
2023-10-18,21693.845349510462,2105,39,9357.323768027252
2023-10-19,21090.535312662672,2027,31,9209.84964010488
2023-10-20,20567.69200396648,1950,35,9489.298433660539
2023-10-21,21056.761544805067,2318,31,9581.687890164923
2023-10-22,21558.80199639307,2289,48,9545.198807719344
2023-10-23,21626.663415455772,2354,43,8981.86278126325
2023-10-24,22247.781806219708,2102,48,9702.94310454018
2023-10-25,22655.919596449963,2272,35,9390.524876274003
2023-10-26,22588.087660809528,2129,31,9571.26477868479
2023-10-27,22833.809518001068,2213,30,9394.40271870978
2023-10-28,21720.36543012524,2080,41,9497.696391014351
2023-10-29,21474.699320939744,2271,37,9982.887890178723
2023-10-30,21475.81366444606,2107,45,9717.060806338106
2023-10-31,22245.637686722486,2331,38,9259.962702786259
2023-11-01,22040.899579916866,2264,25,9249.454793673814
2023-11-02,23643.75140402616,2594,28,9652.430020849044
2023-11-03,22567.917587759333,2108,24,9484.979947655664
2023-11-04,22066.785200315382,2332,33,9576.973394494411
2023-11-05,22381.906817738633,2352,31,10097.633746293977
2023-11-06,22980.52158412069,2200,43,9195.170610524709
2023-11-07,23910.29166431777,2491,35,9178.697638482558
2023-11-08,22856.890330072813,2319,30,9815.45541209586
2023-11-09,23372.283193337607,2314,30,9673.047666890398
2023-11-10,23011.7357878112,2218,31,10490.104972679457
2023-11-11,22082.089336637608,2136,28,10147.109230297006
2023-11-12,22546.393452897453,2459,28,10227.435557907913
2023-11-13,23694.894257508797,2369,24,10449.452272537139
2023-11-14,23610.76226769865,2439,27,9599.700002668327
2023-11-15,23591.97805130382,2280,23,9958.582613640387
2023-11-16,23348.487434838473,2256,22,9933.14798427383
2023-11-17,24124.141251862016,2520,19,10818.939654170214
2023-11-18,22777.87960535389,2142,27,10672.683511121952
2023-11-19,24025.21900201113,2361,24,10008.11036080688
2023-11-20,24551.675242716243,2458,28,10353.218244530164
2023-11-21,23897.16487859297,2400,32,10241.153161415608
2023-11-22,24586.950317526153,2440,23,10163.423849159108
2023-11-23,24481.12824670463,2487,17,10168.51535157496
2023-11-24,25132.39151228143,2582,14,10431.346388879956
2023-11-25,25008.48289573534,2574,17,10399.616869082947
2023-11-26,23515.890497589557,2253,20,10399.236808904967
2023-11-27,25375.88524921155,2509,23,10289.43605076404
2023-11-28,25352.789312194414,2654,27,9987.243224211583
2023-11-29,25882.5098027294,2677,18,10125.609872240599
2023-11-30,25766.836236094165,2439,9,10884.254187211725
2023-12-01,25396.980173826956,2574,24,10538.09476893551
2023-12-02,24975.409405112307,2299,20,11195.68179668648
2023-12-03,24848.056734461556,2489,16,10518.875973203585
2023-12-04,26644.28679200178,2854,22,10302.68271565831
2023-12-05,26226.1528466795,2527,23,10472.453729374853
2023-12-06,27274.227913852195,2643,27,10429.639247733081
2023-12-07,26400.28259094407,2716,10,11224.2766570011
2023-12-08,26182.159747565973,2463,20,10635.357006784652
2023-12-09,25133.952377653924,2450,26,11592.696645200127
2023-12-10,25092.310941870906,2568,20,11510.159866035696
2023-12-11,26053.439152969368,2541,24,10842.90471617929
2023-12-12,27079.184300014505,2684,19,10915.098839351473
2023-12-13,27298.51926799347,2804,19,10210.744161373694
2023-12-14,26350.455669306593,2677,17,11138.598208245385
2023-12-15,27683.761659833282,2795,21,11437.938212572191
2023-12-16,26338.141660202673,2599,27,11448.586964455004
2023-12-17,26744.679860960478,2711,23,10900.46777413089
2023-12-18,28317.131965305307,2819,19,10418.853815577375
2023-12-19,28047.254782149852,2850,28,10708.924354965164
2023-12-20,27550.408955915966,2705,26,10835.629152982763
2023-12-21,27322.896012797028,2714,23,11201.663108173449
2023-12-22,26774.336511760153,2578,21,11450.849336009074
2023-12-23,26820.312015520994,2678,27,11139.43365311842
2023-12-24,27151.821148154053,2634,39,10949.485200909601
2023-12-25,27589.110632483855,2647,36,10714.660909053699
2023-12-26,28090.168665750716,2834,31,10831.43970901073
2023-12-27,28265.07126643433,2847,27,11481.996108001193
2023-12-28,28182.78846224011,2896,26,11078.42567335691
2023-12-29,28036.483526184762,2760,35,11272.568987795234
2023-12-30,27759.75480355978,2816,30,11342.512095423324
2023-12-31,27957.994566285368,2850,36,11556.534592814858
